date,geo,campaign_name,impressions,clicks,spend,ctr
2023-02-06,CO,Inspiration | Winter,8642,125,75.44,0.014464
2024-07-29,PN,Inspiration | Winter,9185,107,55.1,0.011649
2024-07-30,PN,Inspiration | Winter,6618,94,56.89,0.014204
2024-07-31,PN,Inspiration | Winter,9523,98,44.84,0.010291
2024-08-01,PN,Inspiration | Winter,7300,89,52.09,0.012192
2024-08-02,PN,Inspiration | Winter,7488,99,52.45,0.013221
2024-08-03,PN,Inspiration | Winter,8532,71,56.52,0.008322
2024-08-04,PN,Inspiration | Winter,8470,100,47.66,0.011806
2024-07-29,PN,Inspiration | Summer,7283,100,46.17,0.013731
2024-07-30,PN,Inspiration | Summer,8454,87,48.01,0.010291
2024-07-31,PN,Inspiration | Summer,8883,104,36.9,0.011708
2024-08-01,PN,Inspiration | Summer,6694,82,47.61,0.01225
2024-08-02,PN,Inspiration | Summer,7936,92,44.0,0.011593
2024-08-03,PN,Inspiration | Summer,6328,93,32.86,0.014697
2024-08-04,PN,Inspiration | Summer,6340,93,45.59,0.014669
2024-07-29,NE,Inspiration | Winter,6427,73,37.94,0.011358
2024-07-30,NE,Inspiration | Winter,8191,67,41.91,0.00818
2024-07-31,NE,Inspiration | Winter,5590,78,49.27,0.013953
2024-08-01,NE,Inspiration | Winter,7927,91,44.67,0.01148
2024-08-02,NE,Inspiration | Winter,6083,95,42.59,0.015617
2024-08-03,NE,Inspiration | Winter,6958,84,46.76,0.012072
2024-08-04,NE,Inspiration | Winter,7456,75,48.11,0.010059
2024-07-29,NE,Inspiration | Summer,4444,68,27.46,0.015302
2024-07-30,NE,Inspiration | Summer,5690,68,36.85,0.011951
2024-07-31,NE,Inspiration | Summer,6074,59,27.99,0.009714
2024-08-01,NE,Inspiration | Summer,5954,66,28.05,0.011085
2024-08-02,NE,Inspiration | Summer,4215,84,36.08,0.019929
2024-08-03,NE,Inspiration | Summer,5369,63,28.58,0.011734
2024-08-04,NE,Inspiration | Summer,5378,69,30.3,0.01283
2024-08-05,CO,Inspiration | Winter,7670,100,63.35,0.013038
2024-08-06,CO,Inspiration | Winter,10444,80,63.69,0.00766
2024-08-07,CO,Inspiration | Winter,9428,79,42.6,0.008379
2024-08-08,CO,Inspiration | Winter,9931,99,58.78,0.009969
2024-08-09,CO,Inspiration | Winter,7561,100,64.36,0.013226
2024-08-10,CO,Inspiration | Winter,9410,91,48.22,0.009671
2024-08-11,CO,Inspiration | Winter,7492,86,55.4,0.011479
2024-08-05,CO,Inspiration | Summer,6557,95,47.29,0.014488
2024-08-06,CO,Inspiration | Summer,6823,91,42.72,0.013337
2024-08-07,CO,Inspiration | Summer,6984,105,51.25,0.015034
2024-08-08,CO,Inspiration | Summer,9262,99,52.12,0.010689
2024-08-09,CO,Inspiration | Summer,8359,113,51.84,0.013518
2024-08-10,CO,Inspiration | Summer,8677,112,38.34,0.012908
2024-08-11,CO,Inspiration | Summer,8491,78,36.33,0.009186
2024-08-05,UT,Inspiration | Winter,10377,123,68.74,0.011853
2024-08-06,UT,Inspiration | Winter,9048,107,66.54,0.011826
2024-08-07,UT,Inspiration | Winter,8533,91,53.32,0.010664
2024-08-08,UT,Inspiration | Winter,11501,108,72.22,0.00939
2024-08-09,UT,Inspiration | Winter,11495,120,68.26,0.010439
2024-08-10,UT,Inspiration | Winter,8768,104,57.96,0.011861
2024-08-11,UT,Inspiration | Winter,11994,138,71.95,0.011506
2024-08-05,UT,Inspiration | Summer,7793,107,47.36,0.01373
2024-08-06,UT,Inspiration | Summer,7509,97,45.89,0.012918
2024-08-07,UT,Inspiration | Summer,6848,89,31.6,0.012996
2024-08-08,UT,Inspiration | Summer,6133,82,45.38,0.01337
2024-08-09,UT,Inspiration | Summer,7181,110,47.78,0.015318
2024-08-10,UT,Inspiration | Summer,8123,85,48.3,0.010464
2024-08-11,UT,Inspiration | Summer,8466,71,35.59,0.008386
2024-08-05,CA,Inspiration | Winter,7431,75,64.78,0.010093
2024-08-06,CA,Inspiration | Winter,9146,73,46.28,0.007982
2024-08-07,CA,Inspiration | Winter,9576,94,45.25,0.009816
2024-08-08,CA,Inspiration | Winter,9492,100,45.22,0.010535
2024-08-09,CA,Inspiration | Winter,6855,90,51.42,0.013129
2024-08-10,CA,Inspiration | Winter,7103,71,43.9,0.009996
2024-08-11,CA,Inspiration | Winter,6779,94,64.02,0.013866
2024-08-05,CA,Inspiration | Summer,7568,94,35.16,0.012421
2024-08-06,CA,Inspiration | Summer,7128,111,34.72,0.015572
2024-08-07,CA,Inspiration | Summer,6868,81,46.21,0.011794
2024-08-08,CA,Inspiration | Summer,8122,81,39.12,0.009973
2024-08-09,CA,Inspiration | Summer,6519,103,46.9,0.0158
2024-08-10,CA,Inspiration | Summer,6029,105,42.92,0.017416
2024-08-11,CA,Inspiration | Summer,8205,100,47.52,0.012188
2024-08-05,PN,Inspiration | Winter,8650,110,49.17,0.012717
2024-08-06,PN,Inspiration | Winter,9277,102,51.64,0.010995
2024-08-07,PN,Inspiration | Winter,11041,73,64.13,0.006612
2024-08-08,PN,Inspiration | Winter,10222,110,68.51,0.010761
2024-08-09,PN,Inspiration | Winter,7748,83,73.23,0.010712
2024-08-10,PN,Inspiration | Winter,9215,94,56.7,0.010201
2024-08-11,PN,Inspiration | Winter,9501,105,56.81,0.011051
2024-08-05,PN,Inspiration | Summer,6206,84,36.56,0.013535
2024-08-06,PN,Inspiration | Summer,5695,63,31.62,0.011062
2024-08-07,PN,Inspiration | Summer,5574,89,26.31,0.015967
2024-08-08,PN,Inspiration | Summer,5607,72,33.87,0.012841
2024-08-09,PN,Inspiration | Summer,4784,77,30.64,0.016095
2024-08-10,PN,Inspiration | Summer,4776,73,30.3,0.015285
2024-08-11,PN,Inspiration | Summer,5832,74,33.85,0.012689
2024-08-05,NE,Inspiration | Winter,8701,90,55.92,0.010344
2024-08-06,NE,Inspiration | Winter,6242,95,45.51,0.015219
2024-08-07,NE,Inspiration | Winter,6744,80,41.0,0.011862
2024-08-08,NE,Inspiration | Winter,6090,82,41.36,0.013465
2024-08-09,NE,Inspiration | Winter,7587,67,45.4,0.008831
2024-08-10,NE,Inspiration | Winter,7509,76,55.96,0.010121
2024-08-11,NE,Inspiration | Winter,8469,100,43.44,0.011808
2024-08-05,NE,Inspiration | Summer,5109,70,34.14,0.013701
2024-08-06,NE,Inspiration | Summer,6056,80,34.3,0.01321
2024-08-07,NE,Inspiration | Summer,5960,83,33.08,0.013926
2024-08-08,NE,Inspiration | Summer,5084,59,27.43,0.011605
2024-08-09,NE,Inspiration | Summer,6369,65,28.41,0.010206
2024-08-10,NE,Inspiration | Summer,4560,68,37.47,0.014912
2024-08-11,NE,Inspiration | Summer,5435,77,28.91,0.014167
2024-08-12,CO,Inspiration | Winter,7596,119,53.99,0.015666
2024-08-13,CO,Inspiration | Winter,9873,92,49.91,0.009318
2024-08-14,CO,Inspiration | Winter,7849,108,67.93,0.01376
2024-08-15,CO,Inspiration | Winter,9143,117,55.58,0.012797
2024-08-16,CO,Inspiration | Winter,8591,94,60.4,0.010942
2024-08-17,CO,Inspiration | Winter,9379,87,53.87,0.009276
2024-08-18,CO,Inspiration | Winter,8511,88,48.35,0.01034
2024-08-12,CO,Inspiration | Summer,7961,95,39.62,0.011933
2024-08-13,CO,Inspiration | Summer,9442,108,57.12,0.011438
2024-08-14,CO,Inspiration | Summer,8381,127,50.06,0.015153
2024-08-15,CO,Inspiration | Summer,7431,93,51.46,0.012515
2024-08-16,CO,Inspiration | Summer,7475,141,41.19,0.018863
2024-08-17,CO,Inspiration | Summer,10360,141,55.93,0.01361
2024-08-18,CO,Inspiration | Summer,9713,109,57.05,0.011222
2024-08-12,UT,Inspiration | Winter,7519,83,45.61,0.011039
2024-08-13,UT,Inspiration | Winter,8884,96,51.19,0.010806
2024-08-14,UT,Inspiration | Winter,9108,75,53.16,0.008235
2024-08-15,UT,Inspiration | Winter,7346,71,55.59,0.009665
2024-08-16,UT,Inspiration | Winter,8969,89,60.53,0.009923
2024-08-17,UT,Inspiration | Winter,8047,104,58.33,0.012924
2024-08-18,UT,Inspiration | Winter,7326,83,41.65,0.01133
2024-08-12,UT,Inspiration | Summer,9243,80,37.29,0.008655
2024-08-13,UT,Inspiration | Summer,7032,102,36.82,0.014505
2024-08-14,UT,Inspiration | Summer,6826,98,46.34,0.014357
2024-08-15,UT,Inspiration | Summer,6256,70,47.51,0.011189
2024-08-16,UT,Inspiration | Summer,7116,96,46.84,0.013491
2024-08-17,UT,Inspiration | Summer,7279,99,48.93,0.013601
2024-08-18,UT,Inspiration | Summer,7809,83,35.34,0.010629
2024-08-12,CA,Inspiration | Winter,9756,99,51.24,0.010148
2024-08-13,CA,Inspiration | Winter,9722,99,66.69,0.010183
2024-08-14,CA,Inspiration | Winter,9753,105,63.76,0.010766
2024-08-15,CA,Inspiration | Winter,9084,110,65.72,0.012109
2024-08-16,CA,Inspiration | Winter,9465,123,68.38,0.012995
2024-08-17,CA,Inspiration | Winter,10825,124,56.21,0.011455
2024-08-18,CA,Inspiration | Winter,8110,112,54.97,0.01381
2024-08-12,CA,Inspiration | Summer,7678,102,39.99,0.013285
2024-08-13,CA,Inspiration | Summer,6209,109,47.34,0.017555
2024-08-14,CA,Inspiration | Summer,8700,78,46.58,0.008966
2024-08-15,CA,Inspiration | Summer,9283,110,43.12,0.01185
2024-08-16,CA,Inspiration | Summer,6722,99,48.87,0.014728
2024-08-17,CA,Inspiration | Summer,8055,101,47.48,0.012539
2024-08-18,CA,Inspiration | Summer,6823,78,36.75,0.011432
2024-08-12,PN,Inspiration | Winter,6390,69,37.9,0.010798
2024-08-13,PN,Inspiration | Winter,7275,85,56.92,0.011684
2024-08-14,PN,Inspiration | Winter,8625,72,54.19,0.008348
2024-08-15,PN,Inspiration | Winter,7971,84,40.38,0.010538
2024-08-16,PN,Inspiration | Winter,6990,85,55.81,0.01216
2024-08-17,PN,Inspiration | Winter,6968,87,39.25,0.012486
2024-08-18,PN,Inspiration | Winter,6158,71,37.95,0.01153
2024-08-12,PN,Inspiration | Summer,5916,87,37.49,0.014706
2024-08-13,PN,Inspiration | Summer,7386,91,42.74,0.012321
2024-08-14,PN,Inspiration | Summer,5649,64,36.37,0.011329
2024-08-15,PN,Inspiration | Summer,5479,74,43.82,0.013506
2024-08-16,PN,Inspiration | Summer,7254,84,37.41,0.01158
2024-08-17,PN,Inspiration | Summer,7484,71,28.41,0.009487
2024-08-18,PN,Inspiration | Summer,5958,75,35.51,0.012588
2024-08-12,NE,Inspiration | Winter,7601,107,54.71,0.014077
2024-08-13,NE,Inspiration | Winter,7133,100,55.99,0.014019
2024-08-14,NE,Inspiration | Winter,8014,100,53.7,0.012478
2024-08-15,NE,Inspiration | Winter,9878,81,44.77,0.0082
2024-08-16,NE,Inspiration | Winter,8680,82,51.68,0.009447
2024-08-17,NE,Inspiration | Winter,7904,111,56.45,0.014044
2024-08-18,NE,Inspiration | Winter,7876,86,48.04,0.010919
2024-08-12,NE,Inspiration | Summer,4417,64,35.39,0.014489
2024-08-13,NE,Inspiration | Summer,4452,78,34.1,0.01752
2024-08-14,NE,Inspiration | Summer,5050,73,30.49,0.014455
2024-08-15,NE,Inspiration | Summer,6254,84,27.64,0.013431
2024-08-16,NE,Inspiration | Summer,6218,66,29.84,0.010614
2024-08-17,NE,Inspiration | Summer,5386,70,27.68,0.012997
2024-08-18,NE,Inspiration | Summer,5792,73,32.77,0.012604
2024-08-19,CO,Inspiration | Winter,10911,111,56.15,0.010173
2024-08-20,CO,Inspiration | Winter,10028,105,55.11,0.010471
2024-08-21,CO,Inspiration | Winter,8432,107,56.53,0.01269
2024-08-22,CO,Inspiration | Winter,10817,119,67.59,0.011001
2024-08-23,CO,Inspiration | Winter,8356,122,58.69,0.0146
2024-08-24,CO,Inspiration | Winter,10128,109,59.1,0.010762
2024-08-25,CO,Inspiration | Winter,8494,114,76.7,0.013421
2024-08-19,CO,Inspiration | Summer,6812,116,41.79,0.017029
2024-08-20,CO,Inspiration | Summer,8598,103,55.98,0.01198
2024-08-21,CO,Inspiration | Summer,6877,98,55.97,0.01425
2024-08-22,CO,Inspiration | Summer,9923,117,41.74,0.011791
2024-08-23,CO,Inspiration | Summer,6766,99,50.04,0.014632
2024-08-24,CO,Inspiration | Summer,9991,134,40.92,0.013412
2024-08-25,CO,Inspiration | Summer,7762,103,42.59,0.01327
2024-08-19,UT,Inspiration | Winter,8932,75,51.83,0.008397
2024-08-20,UT,Inspiration | Winter,8654,94,59.14,0.010862
2024-08-21,UT,Inspiration | Winter,8641,75,61.38,0.00868
2024-08-22,UT,Inspiration | Winter,7526,98,54.32,0.013022
2024-08-23,UT,Inspiration | Winter,7719,106,52.88,0.013732
2024-08-24,UT,Inspiration | Winter,9061,94,50.61,0.010374
2024-08-25,UT,Inspiration | Winter,8503,94,47.66,0.011055
2024-08-19,UT,Inspiration | Summer,5876,96,42.95,0.016338
2024-08-20,UT,Inspiration | Summer,6696,89,32.24,0.013292
2024-08-21,UT,Inspiration | Summer,7867,80,42.83,0.010169
2024-08-22,UT,Inspiration | Summer,6342,86,35.77,0.01356
2024-08-23,UT,Inspiration | Summer,5838,67,29.93,0.011477
2024-08-24,UT,Inspiration | Summer,5334,74,45.6,0.013873
2024-08-25,UT,Inspiration | Summer,6810,83,30.3,0.012188
2024-08-19,CA,Inspiration | Winter,11027,122,75.74,0.011064
2024-08-20,CA,Inspiration | Winter,9923,131,70.63,0.013202
2024-08-21,CA,Inspiration | Winter,12528,99,51.83,0.007902
2024-08-22,CA,Inspiration | Winter,8140,95,52.72,0.011671
2024-08-23,CA,Inspiration | Winter,8628,114,63.92,0.013213
2024-08-24,CA,Inspiration | Winter,9526,86,69.06,0.009028
2024-08-25,CA,Inspiration | Winter,10022,124,62.77,0.012373
2024-08-19,CA,Inspiration | Summer,7045,74,38.27,0.010504
2024-08-20,CA,Inspiration | Summer,5873,99,35.27,0.016857
2024-08-21,CA,Inspiration | Summer,5625,94,42.97,0.016711
2024-08-22,CA,Inspiration | Summer,6327,81,32.65,0.012802
2024-08-23,CA,Inspiration | Summer,7728,98,38.13,0.012681
2024-08-24,CA,Inspiration | Summer,5864,67,34.13,0.011426
2024-08-25,CA,Inspiration | Summer,6846,87,41.37,0.012708
2024-08-19,PN,Inspiration | Winter,6610,107,62.46,0.016188
2024-08-20,PN,Inspiration | Winter,8302,82,60.63,0.009877
2024-08-21,PN,Inspiration | Winter,7372,93,47.75,0.012615
2024-08-22,PN,Inspiration | Winter,9556,92,52.74,0.009627
2024-08-23,PN,Inspiration | Winter,9757,99,57.45,0.010147
2024-08-24,PN,Inspiration | Winter,9188,101,54.11,0.010993
2024-08-25,PN,Inspiration | Winter,9251,86,49.09,0.009296
2024-08-19,PN,Inspiration | Summer,6632,71,34.49,0.010706
2024-08-20,PN,Inspiration | Summer,5821,80,27.22,0.013743
2024-08-21,PN,Inspiration | Summer,5353,74,39.31,0.013824
2024-08-22,PN,Inspiration | Summer,5651,77,38.62,0.013626
2024-08-23,PN,Inspiration | Summer,5967,89,39.33,0.014915
2024-08-24,PN,Inspiration | Summer,6962,87,29.5,0.012496
2024-08-25,PN,Inspiration | Summer,6015,91,37.44,0.015129
2024-08-19,NE,Inspiration | Winter,8288,93,52.91,0.011221
2024-08-20,NE,Inspiration | Winter,8275,103,51.05,0.012447
2024-08-21,NE,Inspiration | Winter,10248,79,56.28,0.007709
2024-08-22,NE,Inspiration | Winter,8683,99,43.63,0.011402
2024-08-23,NE,Inspiration | Winter,8269,88,56.33,0.010642
2024-08-24,NE,Inspiration | Winter,7187,80,59.92,0.011131
2024-08-25,NE,Inspiration | Winter,7709,102,55.3,0.013231
2024-08-19,NE,Inspiration | Summer,7655,85,33.98,0.011104
2024-08-20,NE,Inspiration | Summer,6491,71,38.89,0.010938
2024-08-21,NE,Inspiration | Summer,5545,94,33.03,0.016952
2024-08-22,NE,Inspiration | Summer,5879,97,36.19,0.016499
2024-08-23,NE,Inspiration | Summer,8337,74,35.93,0.008876
2024-08-24,NE,Inspiration | Summer,6066,96,41.69,0.015826
2024-08-25,NE,Inspiration | Summer,6398,66,49.26,0.010316
2024-08-26,CO,Inspiration | Winter,16005,166,100.15,0.010372
2024-08-27,CO,Inspiration | Winter,11873,130,85.51,0.010949
2024-08-28,CO,Inspiration | Winter,12448,174,94.21,0.013978
2024-08-29,CO,Inspiration | Winter,12968,146,100.45,0.011258
2024-08-30,CO,Inspiration | Winter,17407,129,86.2,0.007411
2024-08-31,CO,Inspiration | Winter,12008,171,71.51,0.014241
2024-09-01,CO,Inspiration | Winter,11560,155,65.28,0.013408
2024-08-26,CO,Inspiration | Summer,10732,103,51.41,0.009597
2024-08-27,CO,Inspiration | Summer,8412,135,60.28,0.016049
2024-08-28,CO,Inspiration | Summer,12500,138,62.03,0.01104
2024-08-29,CO,Inspiration | Summer,11755,137,65.03,0.011655
2024-08-30,CO,Inspiration | Summer,8104,145,52.72,0.017892
2024-08-31,CO,Inspiration | Summer,9015,135,63.88,0.014975
2024-09-01,CO,Inspiration | Summer,9851,141,52.79,0.014313
2024-08-26,UT,Inspiration | Winter,12826,108,66.84,0.00842
2024-08-27,UT,Inspiration | Winter,10916,139,83.93,0.012734
2024-08-28,UT,Inspiration | Winter,9431,123,56.1,0.013042
2024-08-29,UT,Inspiration | Winter,10530,118,73.21,0.011206
2024-08-30,UT,Inspiration | Winter,10845,114,86.6,0.010512
2024-08-31,UT,Inspiration | Winter,13250,114,76.69,0.008604
2024-09-01,UT,Inspiration | Winter,13222,115,75.15,0.008698
2024-08-26,UT,Inspiration | Summer,7130,117,49.24,0.01641
2024-08-27,UT,Inspiration | Summer,9084,127,45.26,0.013981
2024-08-28,UT,Inspiration | Summer,7311,87,45.37,0.0119
2024-08-29,UT,Inspiration | Summer,7320,92,43.96,0.012568
2024-08-30,UT,Inspiration | Summer,7544,93,40.69,0.012328
2024-08-31,UT,Inspiration | Summer,10000,131,52.68,0.0131
2024-09-01,UT,Inspiration | Summer,7947,111,49.55,0.013968
2024-08-26,CA,Inspiration | Winter,13593,148,74.1,0.010888
2024-08-27,CA,Inspiration | Winter,11502,129,66.42,0.011215
2024-08-28,CA,Inspiration | Winter,12098,147,69.36,0.012151
2024-08-29,CA,Inspiration | Winter,9012,99,73.97,0.010985
2024-08-30,CA,Inspiration | Winter,13708,132,84.55,0.009629
2024-08-31,CA,Inspiration | Winter,9470,105,84.26,0.011088
2024-09-01,CA,Inspiration | Winter,12880,134,73.82,0.010404
2024-08-26,CA,Inspiration | Summer,9322,99,39.36,0.01062
2024-08-27,CA,Inspiration | Summer,8172,94,56.63,0.011503
2024-08-28,CA,Inspiration | Summer,8048,88,42.57,0.010934
2024-08-29,CA,Inspiration | Summer,8050,115,40.76,0.014286
2024-08-30,CA,Inspiration | Summer,7594,107,57.09,0.01409
2024-08-31,CA,Inspiration | Summer,7129,114,44.23,0.015991
2024-09-01,CA,Inspiration | Summer,7735,102,44.45,0.013187
2024-08-26,PN,Inspiration | Winter,12806,122,76.6,0.009527
2024-08-27,PN,Inspiration | Winter,12161,119,66.45,0.009785
2024-08-28,PN,Inspiration | Winter,12470,125,75.01,0.010024
2024-08-29,PN,Inspiration | Winter,11716,138,87.99,0.011779
2024-08-30,PN,Inspiration | Winter,12023,146,62.73,0.012143
2024-08-31,PN,Inspiration | Winter,10529,155,80.7,0.014721
2024-09-01,PN,Inspiration | Winter,9872,113,72.6,0.011447
2024-08-26,PN,Inspiration | Summer,8933,107,48.69,0.011978
2024-08-27,PN,Inspiration | Summer,8445,109,57.02,0.012907
2024-08-28,PN,Inspiration | Summer,7700,113,45.85,0.014675
2024-08-29,PN,Inspiration | Summer,7708,83,42.17,0.010768
2024-08-30,PN,Inspiration | Summer,10118,103,40.92,0.01018
2024-08-31,PN,Inspiration | Summer,7870,119,52.73,0.015121
2024-09-01,PN,Inspiration | Summer,7226,105,49.02,0.014531
2024-08-26,NE,Inspiration | Winter,11659,108,60.46,0.009263
2024-08-27,NE,Inspiration | Winter,11580,122,52.65,0.010535
2024-08-28,NE,Inspiration | Winter,7837,100,58.97,0.01276
2024-08-29,NE,Inspiration | Winter,11417,128,61.33,0.011211
2024-08-30,NE,Inspiration | Winter,8697,118,73.85,0.013568
2024-08-31,NE,Inspiration | Winter,9999,113,64.16,0.011301
2024-09-01,NE,Inspiration | Winter,7926,112,70.91,0.014131
2024-08-26,NE,Inspiration | Summer,6620,84,39.02,0.012689
2024-08-27,NE,Inspiration | Summer,7264,106,42.99,0.014593
2024-08-28,NE,Inspiration | Summer,8341,100,46.65,0.011989
2024-08-29,NE,Inspiration | Summer,7397,100,48.99,0.013519
2024-08-30,NE,Inspiration | Summer,5976,96,45.92,0.016064
2024-08-31,NE,Inspiration | Summer,8842,97,36.56,0.01097
2024-09-01,NE,Inspiration | Summer,8710,102,48.15,0.011711
2024-09-02,CO,Inspiration | Winter,10597,94,67.21,0.00887
2024-09-03,CO,Inspiration | Winter,8803,104,60.08,0.011814
2024-09-04,CO,Inspiration | Winter,8468,108,51.7,0.012754
2024-09-05,CO,Inspiration | Winter,7600,96,70.25,0.012632
2024-09-06,CO,Inspiration | Winter,8507,104,50.73,0.012225
2024-09-07,CO,Inspiration | Winter,11600,106,75.02,0.009138
2024-09-08,CO,Inspiration | Winter,11187,109,52.29,0.009743
2024-09-02,CO,Inspiration | Summer,7639,98,50.41,0.012829
2024-09-03,CO,Inspiration | Summer,8790,95,47.56,0.010808
2024-09-04,CO,Inspiration | Summer,8018,89,42.39,0.0111
2024-09-05,CO,Inspiration | Summer,8023,90,46.09,0.011218
2024-09-06,CO,Inspiration | Summer,7564,113,49.55,0.014939
2024-09-07,CO,Inspiration | Summer,8181,107,49.75,0.013079
2024-09-08,CO,Inspiration | Summer,7621,111,38.1,0.014565
2024-09-02,UT,Inspiration | Winter,7010,107,64.56,0.015264
2024-09-03,UT,Inspiration | Winter,10715,97,66.3,0.009053
2024-09-04,UT,Inspiration | Winter,10506,89,50.36,0.008471
2024-09-05,UT,Inspiration | Winter,7474,115,45.66,0.015387
2024-09-06,UT,Inspiration | Winter,10686,130,65.56,0.012165
2024-09-07,UT,Inspiration | Winter,10189,91,57.26,0.008931
2024-09-08,UT,Inspiration | Winter,8475,93,66.66,0.010973
2024-09-02,UT,Inspiration | Summer,6593,69,39.23,0.010466
2024-09-03,UT,Inspiration | Summer,7345,75,36.6,0.010211
2024-09-04,UT,Inspiration | Summer,6444,101,38.87,0.015673
2024-09-05,UT,Inspiration | Summer,7654,83,41.98,0.010844
2024-09-06,UT,Inspiration | Summer,5740,88,44.85,0.015331
2024-09-07,UT,Inspiration | Summer,7346,77,39.09,0.010482
2024-09-08,UT,Inspiration | Summer,5532,91,29.98,0.01645
2024-09-02,CA,Inspiration | Winter,8393,96,72.21,0.011438
2024-09-03,CA,Inspiration | Winter,8960,100,69.41,0.011161
2024-09-04,CA,Inspiration | Winter,12002,117,49.7,0.009748
2024-09-05,CA,Inspiration | Winter,11617,110,56.93,0.009469
2024-09-06,CA,Inspiration | Winter,9540,106,50.93,0.011111
2024-09-07,CA,Inspiration | Winter,9036,125,76.06,0.013834
2024-09-08,CA,Inspiration | Winter,8950,123,63.15,0.013743
2024-09-02,CA,Inspiration | Summer,7282,104,51.83,0.014282
2024-09-03,CA,Inspiration | Summer,9027,113,47.35,0.012518
2024-09-04,CA,Inspiration | Summer,7052,110,43.59,0.015598
2024-09-05,CA,Inspiration | Summer,8570,101,41.78,0.011785
2024-09-06,CA,Inspiration | Summer,8913,88,48.43,0.009873
2024-09-07,CA,Inspiration | Summer,7236,74,41.66,0.010227
2024-09-08,CA,Inspiration | Summer,7852,105,49.77,0.013372
2024-09-02,PN,Inspiration | Winter,8863,60,46.16,0.00677
2024-09-03,PN,Inspiration | Winter,5923,88,37.47,0.014857
2024-09-04,PN,Inspiration | Winter,6035,75,46.26,0.012428
2024-09-05,PN,Inspiration | Winter,5919,74,53.61,0.012502
2024-09-06,PN,Inspiration | Winter,6444,84,39.8,0.013035
2024-09-07,PN,Inspiration | Winter,6920,74,49.74,0.010694
2024-09-08,PN,Inspiration | Winter,9195,63,42.48,0.006852
2024-09-02,PN,Inspiration | Summer,6370,98,45.58,0.015385
2024-09-03,PN,Inspiration | Summer,6677,113,47.46,0.016924
2024-09-04,PN,Inspiration | Summer,9625,93,42.63,0.009662
2024-09-05,PN,Inspiration | Summer,8088,80,45.92,0.009891
