date,geo,campaign,impressions,clicks,cost_micros,ctr,cpa
2024-06-19,NewEngland,Nonbrand | Cabin Stay,10488,437,68897839,0.041667,0.1577
2024-06-20,NewEngland,Nonbrand | Cabin Stay,7657,517,88654704,0.06752,0.1715
2024-06-21,NewEngland,Nonbrand | Cabin Stay,8908,392,89584799,0.044005,0.2285
2024-06-22,NewEngland,Nonbrand | Cabin Stay,9737,369,60475647,0.037897,0.1639
2024-06-23,NewEngland,Nonbrand | Cabin Stay,8124,545,74104821,0.067085,0.136
2024-06-24,Rockies,Search - Lodge,13027,1298,60303729,0.099639,0.0465
2024-06-25,Rockies,Search - Lodge,13549,1033,62309198,0.076242,0.0603
2024-06-26,Rockies,Search - Lodge,13502,1217,73886571,0.090135,0.0607
2024-06-27,Rockies,Search - Lodge,13908,1225,82074081,0.088079,0.067
2024-06-28,Rockies,Search - Lodge,9480,1049,58370359,0.110654,0.0556
2024-06-29,Rockies,Search - Lodge,10322,1211,73661919,0.117322,0.0608
2024-06-30,Rockies,Search - Lodge,9629,1267,81554643,0.131582,0.0644
2024-06-24,Rockies,Nonbrand | Ski Weekend,14253,892,116941789,0.062583,0.1311
2024-06-25,Rockies,Nonbrand | Ski Weekend,11984,729,108756200,0.060831,0.1492
2024-06-26,Rockies,Nonbrand | Ski Weekend,10281,779,89496414,0.075771,0.1149
2024-06-27,Rockies,Nonbrand | Ski Weekend,14998,735,85164734,0.049007,0.1159
2024-06-28,Rockies,Nonbrand | Ski Weekend,11781,685,82108619,0.058144,0.1199
2024-06-29,Rockies,Nonbrand | Ski Weekend,14645,751,104402129,0.05128,0.139
2024-06-30,Rockies,Nonbrand | Ski Weekend,11298,871,109199193,0.077093,0.1254
2024-06-24,Rockies,Nonbrand | Cabin Stay,10442,442,84200712,0.042329,0.1905
2024-06-25,Rockies,Nonbrand | Cabin Stay,11285,451,86270883,0.039965,0.1913
2024-06-26,Rockies,Nonbrand | Cabin Stay,8997,554,97007448,0.061576,0.1751
2024-06-27,Rockies,Nonbrand | Cabin Stay,10748,395,112705823,0.036751,0.2853
2024-06-28,Rockies,Nonbrand | Cabin Stay,11628,586,85550838,0.050396,0.146
2024-06-29,Rockies,Nonbrand | Cabin Stay,13467,540,81358715,0.040098,0.1507
2024-06-30,Rockies,Nonbrand | Cabin Stay,11307,483,107049504,0.042717,0.2216
2024-06-24,Wasatch,Brand | Lodge,11104,1096,67939096,0.098703,0.062
2024-06-25,Wasatch,Brand | Lodge,12955,1106,60242161,0.085372,0.0545
2024-06-26,Wasatch,Brand | Lodge,11036,1248,67491161,0.113084,0.0541
2024-06-27,Wasatch,Brand | Lodge,9275,1189,67367692,0.128194,0.0567
2024-06-28,Wasatch,Brand | Lodge,12659,1197,68309081,0.094557,0.0571
2024-06-29,Wasatch,Brand | Lodge,13276,1269,60995768,0.095586,0.0481
2024-06-30,Wasatch,Brand | Lodge,9990,1071,81393475,0.107207,0.076
2024-06-24,Wasatch,Nonbrand | Ski Weekend,13597,787,93783315,0.05788,0.1192
2024-06-25,Wasatch,Nonbrand | Ski Weekend,13020,750,73655912,0.057604,0.0982
2024-06-26,Wasatch,Nonbrand | Ski Weekend,10412,829,100853041,0.07962,0.1217
2024-06-27,Wasatch,Nonbrand | Ski Weekend,9947,738,79094991,0.074193,0.1072
2024-06-28,Wasatch,Nonbrand | Ski Weekend,10874,765,110432093,0.070351,0.1444
2024-06-29,Wasatch,Nonbrand | Ski Weekend,9949,808,79364446,0.081214,0.0982
2024-06-30,Wasatch,Nonbrand | Ski Weekend,11510,608,81425467,0.052824,0.1339
2024-06-24,Wasatch,Nonbrand | Cabin Stay,10904,595,87523338,0.054567,0.1471
2024-06-25,Wasatch,Nonbrand | Cabin Stay,10769,422,78839774,0.039187,0.1868
2024-06-26,Wasatch,Nonbrand | Cabin Stay,11039,538,80821980,0.048736,0.1502
2024-06-27,Wasatch,Nonbrand | Cabin Stay,11090,419,78878425,0.037782,0.1883
2024-06-28,Wasatch,Nonbrand | Cabin Stay,7772,497,76081235,0.063948,0.1531
2024-06-29,Wasatch,Nonbrand | Cabin Stay,7747,460,99322509,0.059378,0.2159
2024-06-30,Wasatch,Nonbrand | Cabin Stay,9360,420,75460283,0.044872,0.1797
2024-06-24,Northern California,Branded | Destination,10190,1152,54786313,0.113052,0.0476
2024-06-25,Northern California,Branded | Destination,9238,1116,70951627,0.120805,0.0636
2024-06-26,Northern California,Branded | Destination,9141,1106,70789039,0.120993,0.064
2024-06-27,Northern California,Branded | Destination,12696,985,62463323,0.077583,0.0634
2024-06-28,Northern California,Branded | Destination,13545,961,68898979,0.070949,0.0717
2024-06-29,Northern California,Branded | Destination,13417,1046,77866888,0.077961,0.0744
2024-06-30,Northern California,Branded | Destination,11155,1209,62594797,0.108382,0.0518
2024-06-24,Northern California,Nonbrand | Ski Weekend,17911,992,134801803,0.055385,0.1359
2024-06-25,Northern California,Nonbrand | Ski Weekend,13404,998,98055218,0.074455,0.0983
2024-06-26,Northern California,Nonbrand | Ski Weekend,15559,829,134248972,0.053281,0.1619
2024-06-27,Northern California,Nonbrand | Ski Weekend,14282,1076,132128537,0.07534,0.1228
2024-06-28,Northern California,Nonbrand | Ski Weekend,16414,1029,126146583,0.06269,0.1226
2024-06-29,Northern California,Nonbrand | Ski Weekend,12678,916,88204288,0.072251,0.0963
2024-06-30,Northern California,Nonbrand | Ski Weekend,17011,946,123030646,0.055611,0.1301
2024-06-24,Northern California,Nonbrand | Cabin Stay,9918,391,69951997,0.039423,0.1789
2024-06-25,Northern California,Nonbrand | Cabin Stay,9016,462,76972651,0.051242,0.1666
2024-06-26,Northern California,Nonbrand | Cabin Stay,9801,492,101609926,0.050199,0.2065
2024-06-27,Northern California,Nonbrand | Cabin Stay,7257,377,65910860,0.05195,0.1748
2024-06-28,Northern California,Nonbrand | Cabin Stay,10946,509,68058910,0.046501,0.1337
2024-06-29,Northern California,Nonbrand | Cabin Stay,10162,436,101273850,0.042905,0.2323
2024-06-30,Northern California,Nonbrand | Cabin Stay,9247,440,73527050,0.047583,0.1671
2024-06-24,PN,Search - Lodge,9742,809,46732801,0.083042,0.0578
2024-06-25,PN,Search - Lodge,8393,874,59179821,0.104134,0.0677
2024-06-26,PN,Search - Lodge,8061,841,48434231,0.104329,0.0576
2024-06-27,PN,Search - Lodge,8826,931,44585094,0.105484,0.0479
2024-06-28,PN,Search - Lodge,9402,880,59937171,0.093597,0.0681
2024-06-29,PN,Search - Lodge,9980,998,63726523,0.1,0.0639
2024-06-30,PN,Search - Lodge,10257,788,58903086,0.076826,0.0748
2024-06-24,PN,Nonbrand | Ski Weekend,12050,612,93512037,0.050788,0.1528
2024-06-25,PN,Nonbrand | Ski Weekend,10792,660,95175871,0.061156,0.1442
2024-06-26,PN,Nonbrand | Ski Weekend,9946,780,71978718,0.078423,0.0923
2024-06-27,PN,Nonbrand | Ski Weekend,12280,628,80279771,0.05114,0.1278
2024-06-28,PN,Nonbrand | Ski Weekend,10407,846,94690810,0.081291,0.1119
2024-06-29,PN,Nonbrand | Ski Weekend,10839,684,81470019,0.063105,0.1191
2024-06-30,PN,Nonbrand | Ski Weekend,10641,773,83139956,0.072644,0.1076
2024-06-24,PN,Nonbrand | Cabin Stay,7023,310,58847869,0.044141,0.1898
2024-06-25,PN,Nonbrand | Cabin Stay,7905,346,75914103,0.04377,0.2194
2024-06-26,PN,Nonbrand | Cabin Stay,8640,429,65890900,0.049653,0.1536
2024-06-27,PN,Nonbrand | Cabin Stay,8081,439,61793195,0.054325,0.1408
2024-06-28,PN,Nonbrand | Cabin Stay,7232,383,62827668,0.052959,0.164
2024-06-29,PN,Nonbrand | Cabin Stay,7915,415,73584675,0.052432,0.1773
2024-06-30,PN,Nonbrand | Cabin Stay,9424,395,73396154,0.041914,0.1858
2024-06-24,New England,Brand | Lodge,8983,741,49195962,0.082489,0.0664
2024-06-25,New England,Brand | Lodge,6164,915,35320232,0.148443,0.0386
2024-06-26,New England,Brand | Lodge,7961,732,50524475,0.091948,0.069
2024-06-27,New England,Brand | Lodge,7537,699,41461888,0.092742,0.0593
2024-06-28,New England,Brand | Lodge,9212,687,53662004,0.074577,0.0781
2024-06-29,New England,Brand | Lodge,7514,618,47689156,0.082246,0.0772
2024-06-30,New England,Brand | Lodge,8223,654,50153489,0.079533,0.0767
2024-06-24,New England,Nonbrand | Ski Weekend,12188,585,81625046,0.047998,0.1395
2024-06-25,New England,Nonbrand | Ski Weekend,11070,887,80082893,0.080126,0.0903
2024-06-26,New England,Nonbrand | Ski Weekend,10672,802,89766261,0.07515,0.1119
2024-06-27,New England,Nonbrand | Ski Weekend,12377,759,90351880,0.061323,0.119
2024-06-28,New England,Nonbrand | Ski Weekend,9038,759,75925375,0.083979,0.1
2024-06-29,New England,Nonbrand | Ski Weekend,9778,650,96821919,0.066476,0.149
2024-06-30,New England,Nonbrand | Ski Weekend,11407,645,82351022,0.056544,0.1277
2024-06-24,New England,Nonbrand | Cabin Stay,6715,345,65692135,0.051378,0.1904
2024-06-25,New England,Nonbrand | Cabin Stay,9266,393,77144772,0.042413,0.1963
2024-06-26,New England,Nonbrand | Cabin Stay,7259,474,64022843,0.065298,0.1351
2024-06-27,New England,Nonbrand | Cabin Stay,6714,438,75631885,0.065237,0.1727
2024-06-28,New England,Nonbrand | Cabin Stay,9325,429,69733862,0.046005,0.1625
2024-06-29,New England,Nonbrand | Cabin Stay,9568,429,75347136,0.044837,0.1756
2024-06-30,New England,Nonbrand | Cabin Stay,8711,336,55912598,0.038572,0.1664
2024-07-01,CO Rockies,Brand | Lodge,14437,913,80842450,0.06324,0.0885
2024-07-02,CO Rockies,Brand | Lodge,14174,1245,61498026,0.087837,0.0494
2024-07-03,CO Rockies,Brand | Lodge,12992,1134,66899295,0.087284,0.059
2024-07-04,CO Rockies,Brand | Lodge,10491,1036,75207276,0.098751,0.0726
2024-07-05,CO Rockies,Brand | Lodge,11156,1260,75085419,0.112944,0.0596
2024-07-06,CO Rockies,Brand | Lodge,10204,1293,66487097,0.126715,0.0514
2024-07-07,CO Rockies,Brand | Lodge,11723,1265,76522973,0.107908,0.0605
2024-07-01,CO Rockies,Nonbrand | Ski Weekend,15107,896,127049851,0.05931,0.1418
2024-07-02,CO Rockies,Nonbrand | Ski Weekend,16185,1150,117799716,0.071053,0.1024
2024-07-03,CO Rockies,Nonbrand | Ski Weekend,16574,876,86119048,0.052854,0.0983
2024-07-04,CO Rockies,Nonbrand | Ski Weekend,12534,960,117800929,0.076592,0.1227
2024-07-05,CO Rockies,Nonbrand | Ski Weekend,12498,805,120496469,0.06441,0.1497
2024-07-06,CO Rockies,Nonbrand | Ski Weekend,13303,961,126743618,0.072239,0.1319
2024-07-07,CO Rockies,Nonbrand | Ski Weekend,18458,995,120322100,0.053906,0.1209
2024-07-01,CO Rockies,Nonbrand | Cabin Stay,9932,473,80237218,0.047624,0.1696
2024-07-02,CO Rockies,Nonbrand | Cabin Stay,13110,468,119327323,0.035698,0.255
2024-07-03,CO Rockies,Nonbrand | Cabin Stay,10750,621,122153762,0.057767,0.1967
2024-07-04,CO Rockies,Nonbrand | Cabin Stay,12383,550,83228274,0.044416,0.1513
2024-07-05,CO Rockies,Nonbrand | Cabin Stay,10138,545,82901211,0.053758,0.1521
2024-07-06,CO Rockies,Nonbrand | Cabin Stay,14118,507,108684384,0.035912,0.2144
2024-07-07,CO Rockies,Nonbrand | Cabin Stay,10184,582,80623718,0.057148,0.1385
2024-07-01,Utah,Branded | Destination,10849,833,54135556,0.076781,0.065
2024-07-02,Utah,Branded | Destination,9814,868,68798455,0.088445,0.0793
2024-07-03,Utah,Branded | Destination,12221,846,57766367,0.069225,0.0683
2024-07-04,Utah,Branded | Destination,8407,1099,62148637,0.130724,0.0566
2024-07-05,Utah,Branded | Destination,7971,871,60535964,0.109271,0.0695
2024-07-06,Utah,Branded | Destination,10332,1005,54331529,0.097271,0.0541
2024-07-07,Utah,Branded | Destination,10753,951,57325757,0.08844,0.0603
2024-07-01,Utah,Nonbrand | Ski Weekend,14125,801,85899733,0.056708,0.1072
2024-07-02,Utah,Nonbrand | Ski Weekend,11759,859,109357670,0.07305,0.1273
2024-07-03,Utah,Nonbrand | Ski Weekend,15210,758,94615082,0.049836,0.1248
2024-07-04,Utah,Nonbrand | Ski Weekend,14563,736,118605327,0.050539,0.1611
2024-07-05,Utah,Nonbrand | Ski Weekend,11501,799,94999429,0.069472,0.1189
2024-07-06,Utah,Nonbrand | Ski Weekend,13233,662,89784908,0.050026,0.1356
2024-07-07,Utah,Nonbrand | Ski Weekend,12176,696,128758600,0.057162,0.185
2024-07-01,Utah,Nonbrand | Cabin Stay,8629,561,88278461,0.065013,0.1574
2024-07-02,Utah,Nonbrand | Cabin Stay,8983,557,90311312,0.062006,0.1621
2024-07-03,Utah,Nonbrand | Cabin Stay,9677,455,96590915,0.047019,0.2123
2024-07-04,Utah,Nonbrand | Cabin Stay,12790,467,79680857,0.036513,0.1706
2024-07-05,Utah,Nonbrand | Cabin Stay,8732,442,95965513,0.050618,0.2171
2024-07-06,Utah,Nonbrand | Cabin Stay,12693,664,83198406,0.052312,0.1253
2024-07-07,Utah,Nonbrand | Cabin Stay,12424,592,86955562,0.04765,0.1469
2024-07-01,CA,Search - Lodge,10000,965,59558007,0.0965,0.0617
2024-07-02,CA,Search - Lodge,10758,1056,65562233,0.09816,0.0621
2024-07-03,CA,Search - Lodge,8416,1028,60057631,0.122148,0.0584
2024-07-04,CA,Search - Lodge,10481,1000,52545946,0.095411,0.0525
2024-07-05,CA,Search - Lodge,10792,995,46706191,0.092198,0.0469
2024-07-06,CA,Search - Lodge,7915,730,58624423,0.09223,0.0803
2024-07-07,CA,Search - Lodge,10418,1117,62740371,0.107218,0.0562
2024-07-01,CA,Nonbrand | Ski Weekend,13068,899,111005277,0.068794,0.1235
2024-07-02,CA,Nonbrand | Ski Weekend,11263,615,104632919,0.054604,0.1701
2024-07-03,CA,Nonbrand | Ski Weekend,11373,881,114488004,0.077464,0.13
2024-07-04,CA,Nonbrand | Ski Weekend,14441,682,81737527,0.047227,0.1198
2024-07-05,CA,Nonbrand | Ski Weekend,12024,749,99432649,0.062292,0.1328
2024-07-06,CA,Nonbrand | Ski Weekend,15278,789,85433551,0.051643,0.1083
2024-07-07,CA,Nonbrand | Ski Weekend,13999,766,116563138,0.054718,0.1522
2024-07-01,CA,Nonbrand | Cabin Stay,9126,506,87435810,0.055446,0.1728
2024-07-02,CA,Nonbrand | Cabin Stay,9481,399,71125531,0.042084,0.1783
2024-07-03,CA,Nonbrand | Cabin Stay,10610,495,70910343,0.046654,0.1433
2024-07-04,CA,Nonbrand | Cabin Stay,8896,516,68322631,0.058004,0.1324
2024-07-05,CA,Nonbrand | Cabin Stay,10368,490,90120549,0.047261,0.1839
2024-07-06,CA,Nonbrand | Cabin Stay,10083,428,95847425,0.042448,0.2239
2024-07-07,CA,Nonbrand | Cabin Stay,10759,475,98546127,0.044149,0.2075
2024-07-01,PNW,Brand | Lodge,9984,731,64019140,0.073217,0.0876
2024-07-02,PNW,Brand | Lodge,8333,855,45866526,0.102604,0.0536
2024-07-03,PNW,Brand | Lodge,10160,760,69077608,0.074803,0.0909
2024-07-04,PNW,Brand | Lodge,9264,1025,57973539,0.110643,0.0566
2024-07-05,PNW,Brand | Lodge,8503,935,62712638,0.109961,0.0671
2024-07-06,PNW,Brand | Lodge,10796,785,45523996,0.072712,0.058
2024-07-07,PNW,Brand | Lodge,11446,942,58894452,0.082299,0.0625
2024-07-01,PNW,Nonbrand | Ski Weekend,12896,701,87165266,0.054358,0.1243
2024-07-02,PNW,Nonbrand | Ski Weekend,14203,937,114539853,0.065972,0.1222
2024-07-03,PNW,Nonbrand | Ski Weekend,12441,671,89180370,0.053935,0.1329
2024-07-04,PNW,Nonbrand | Ski Weekend,13402,735,108492068,0.054843,0.1476
2024-07-05,PNW,Nonbrand | Ski Weekend,10566,685,79615427,0.064831,0.1162
2024-07-06,PNW,Nonbrand | Ski Weekend,11391,662,115137696,0.058116,0.1739
2024-07-07,PNW,Nonbrand | Ski Weekend,15309,830,109493661,0.054216,0.1319
2024-07-01,PNW,Nonbrand | Cabin Stay,7671,381,73550842,0.049668,0.193
2024-07-02,PNW,Nonbrand | Cabin Stay,9649,411,79059508,0.042595,0.1924
2024-07-03,PNW,Nonbrand | Cabin Stay,7723,375,56841150,0.048556,0.1516
2024-07-04,PNW,Nonbrand | Cabin Stay,8245,384,63076263,0.046574,0.1643
2024-07-05,PNW,Nonbrand | Cabin Stay,9438,435,83007549,0.04609,0.1908
2024-07-06,PNW,Nonbrand | Cabin Stay,9933,453,81888405,0.045606,0.1808
2024-07-07,PNW,Nonbrand | Cabin Stay,8177,443,73597448,0.054176,0.1661
2024-07-01,NE,Branded | Destination,6959,918,54920919,0.131916,0.0598
2024-07-02,NE,Branded | Destination,8589,641,47984864,0.07463,0.0749
2024-07-03,NE,Branded | Destination,9284,729,42501357,0.078522,0.0583
2024-07-04,NE,Branded | Destination,6804,771,44424651,0.113316,0.0576
2024-07-05,NE,Branded | Destination,9116,918,41237098,0.100702,0.0449
2024-07-06,NE,Branded | Destination,7180,660,39598842,0.091922,0.06
2024-07-07,NE,Branded | Destination,6421,722,50012750,0.112444,0.0693
2024-07-01,NE,Nonbrand | Ski Weekend,12407,790,105483521,0.063674,0.1335
2024-07-02,NE,Nonbrand | Ski Weekend,11630,820,90723758,0.070507,0.1106
2024-07-03,NE,Nonbrand | Ski Weekend,13147,736,92048517,0.055982,0.1251
2024-07-04,NE,Nonbrand | Ski Weekend,9768,796,74982615,0.081491,0.0942
2024-07-05,NE,Nonbrand | Ski Weekend,9749,781,97446242,0.080111,0.1248
2024-07-06,NE,Nonbrand | Ski Weekend,13104,925,84286387,0.070589,0.0911
2024-07-07,NE,Nonbrand | Ski Weekend,13042,636,101246613,0.048766,0.1592
2024-07-01,NE,Nonbrand | Cabin Stay,9448,394,82532596,0.041702,0.2095
2024-07-02,NE,Nonbrand | Cabin Stay,7899,315,80202405,0.039878,0.2546
2024-07-03,NE,Nonbrand | Cabin Stay,10372,418,60817326,0.040301,0.1455
2024-07-04,NE,Nonbrand | Cabin Stay,7115,455,79545017,0.063949,0.1748
2024-07-05,NE,Nonbrand | Cabin Stay,10367,435,78625107,0.04196,0.1807
2024-07-06,NE,Nonbrand | Cabin Stay,8245,445,70993366,0.053972,0.1595
2024-07-07,NE,Nonbrand | Cabin Stay,8648,355,68865458,0.04105,0.194
2024-07-08,Colorado,Branded | Destination,11841,1036,82109673,0.087493,0.0793
2024-07-09,Colorado,Branded | Destination,14172,935,81944486,0.065975,0.0876
2024-07-10,Colorado,Branded | Destination,10799,1136,61650203,0.105195,0.0543
2024-07-11,Colorado,Branded | Destination,13529,1376,72055759,0.101707,0.0524
2024-07-12,Colorado,Branded | Destination,13190,1269,70139002,0.096209,0.0553
2024-07-13,Colorado,Branded | Destination,12875,1319,65431549,0.102447,0.0496
2024-07-14,Colorado,Branded | Destination,12017,1194,88357885,0.099359,0.074
2024-07-08,Colorado,Nonbrand | Ski Weekend,12506,918,105654945,0.073405,0.1151
2024-07-09,Colorado,Nonbrand | Ski Weekend,13800,939,113817761,0.068043,0.1212
2024-07-10,Colorado,Nonbrand | Ski Weekend,14506,1020,135993866,0.070316,0.1333
2024-07-11,Colorado,Nonbrand | Ski Weekend,15289,840,135254076,0.054941,0.161
2024-07-12,Colorado,Nonbrand | Ski Weekend,14555,706,98413369,0.048506,0.1394
2024-07-13,Colorado,Nonbrand | Ski Weekend,13835,869,103678642,0.062812,0.1193
2024-07-14,Colorado,Nonbrand | Ski Weekend,15560,865,87573609,0.055591,0.1012
2024-07-08,Colorado,Nonbrand | Cabin Stay,8742,515,80368166,0.058911,0.1561
2024-07-09,Colorado,Nonbrand | Cabin Stay,10237,534,91040732,0.052164,0.1705
2024-07-10,Colorado,Nonbrand | Cabin Stay,7784,505,69201072,0.064877,0.137
2024-07-11,Colorado,Nonbrand | Cabin Stay,10264,515,71403074,0.050175,0.1386
2024-07-12,Colorado,Nonbrand | Cabin Stay,10125,414,90007834,0.040889,0.2174
2024-07-13,Colorado,Nonbrand | Cabin Stay,9306,410,78814698,0.044058,0.1922
2024-07-14,Colorado,Nonbrand | Cabin Stay,9689,366,74799761,0.037775,0.2044
2024-07-08,UT,Search - Lodge,12519,1149,51424430,0.09178,0.0448
2024-07-09,UT,Search - Lodge,11462,1050,77271104,0.091607,0.0736
2024-07-10,UT,Search - Lodge,11288,1183,58086094,0.104802,0.0491
2024-07-11,UT,Search - Lodge,11051,1025,69735556,0.092752,0.068
2024-07-12,UT,Search - Lodge,9360,1193,58650083,0.127457,0.0492
2024-07-13,UT,Search - Lodge,9434,877,71328510,0.092962,0.0813
2024-07-14,UT,Search - Lodge,11032,884,62756164,0.080131,0.071
2024-07-08,UT,Nonbrand | Ski Weekend,11203,643,85043676,0.057395,0.1323
2024-07-09,UT,Nonbrand | Ski Weekend,12349,759,109907080,0.061462,0.1448
2024-07-10,UT,Nonbrand | Ski Weekend,10742,904,78073286,0.084156,0.0864
2024-07-11,UT,Nonbrand | Ski Weekend,13520,742,112810957,0.054882,0.152
2024-07-12,UT,Nonbrand | Ski Weekend,9722,730,90018854,0.075087,0.1233
2024-07-13,UT,Nonbrand | Ski Weekend,13888,741,99038276,0.053355,0.1337
2024-07-14,UT,Nonbrand | Ski Weekend,14124,704,92372545,0.049844,0.1312
2024-07-08,UT,Nonbrand | Cabin Stay,8261,523,83108124,0.06331,0.1589
2024-07-09,UT,Nonbrand | Cabin Stay,10055,417,77629399,0.041472,0.1862
2024-07-10,UT,Nonbrand | Cabin Stay,10172,474,77250981,0.046599,0.163
2024-07-11,UT,Nonbrand | Cabin Stay,8629,412,90022446,0.047746,0.2185
2024-07-12,UT,Nonbrand | Cabin Stay,8831,552,85940412,0.062507,0.1557
2024-07-13,UT,Nonbrand | Cabin Stay,9272,516,65097824,0.055651,0.1262
2024-07-14,UT,Nonbrand | Cabin Stay,9283,449,62780383,0.048368,0.1398
2024-07-08,NorCal,Brand | Lodge,8677,892,60115914,0.102801,0.0674
2024-07-09,NorCal,Brand | Lodge,11961,1109,66302009,0.092718,0.0598
2024-07-10,NorCal,Brand | Lodge,10474,828,51349190,0.079053,0.062
2024-07-11,NorCal,Brand | Lodge,11722,1177,56430782,0.100409,0.0479
2024-07-12,NorCal,Brand | Lodge,8353,1076,56001592,0.128816,0.052
2024-07-13,NorCal,Brand | Lodge,10421,909,64147948,0.087228,0.0706
2024-07-14,NorCal,Brand | Lodge,9951,955,67857368,0.09597,0.0711
2024-07-08,NorCal,Nonbrand | Ski Weekend,12711,682,92325540,0.053654,0.1354
2024-07-09,NorCal,Nonbrand | Ski Weekend,12355,669,85921192,0.054148,0.1284
2024-07-10,NorCal,Nonbrand | Ski Weekend,14651,778,112725663,0.053102,0.1449
2024-07-11,NorCal,Nonbrand | Ski Weekend,12735,776,118664178,0.060934,0.1529
2024-07-12,NorCal,Nonbrand | Ski Weekend,13307,797,110474309,0.059893,0.1386
2024-07-13,NorCal,Nonbrand | Ski Weekend,12546,922,81197010,0.07349,0.0881
2024-07-14,NorCal,Nonbrand | Ski Weekend,10490,800,91287218,0.076263,0.1141
2024-07-08,NorCal,Nonbrand | Cabin Stay,8817,422,81213699,0.047862,0.1924
2024-07-09,NorCal,Nonbrand | Cabin Stay,7449,431,67379375,0.05786,0.1563
2024-07-10,NorCal,Nonbrand | Cabin Stay,8305,361,95295705,0.043468,0.264
2024-07-11,NorCal,Nonbrand | Cabin Stay,8940,485,66456990,0.054251,0.137
2024-07-12,NorCal,Nonbrand | Cabin Stay,8173,413,77815306,0.050532,0.1884
2024-07-13,NorCal,Nonbrand | Cabin Stay,11027,437,65172648,0.03963,0.1491
2024-07-14,NorCal,Nonbrand | Cabin Stay,9391,415,68318122,0.044191,0.1646
2024-07-08,Pacific Northwest,Branded | Destination,10049,1101,61537067,0.109563,0.0559
2024-07-09,Pacific Northwest,Branded | Destination,11363,1049,68735272,0.092317,0.0655
2024-07-10,Pacific Northwest,Branded | Destination,8966,848,70605436,0.09458,0.0833
2024-07-11,Pacific Northwest,Branded | Destination,8502,976,48399935,0.114797,0.0496
2024-07-12,Pacific Northwest,Branded | Destination,10754,1019,69677954,0.094755,0.0684
2024-07-13,Pacific Northwest,Branded | Destination,12370,1030,67941805,0.083266,0.066
2024-07-14,Pacific Northwest,Branded | Destination,12076,958,50172365,0.079331,0.0524
2024-07-08,Pacific Northwest,Nonbrand | Ski Weekend,12464,776,96759265,0.062259,0.1247
2024-07-09,Pacific Northwest,Nonbrand | Ski Weekend,8569,767,75646483,0.089509,0.0986
