date,geo,campaign_name,impressions,clicks,spend,ctr
2022-10-24,NE,Prospecting | Trail,10632,127,98.31,0.011945
2024-02-09,MA,Prospecting | Trail,8205,108,88.61,0.013163
2024-02-10,MA,Prospecting | Trail,9990,95,79.7,0.00951
2024-02-11,MA,Prospecting | Trail,9045,122,95.45,0.013488
2024-02-05,MA,Retargeting | Site Visitors,5981,110,51.27,0.018392
2024-02-06,MA,Retargeting | Site Visitors,4828,86,59.64,0.017813
2024-02-07,MA,Retargeting | Site Visitors,4616,75,65.54,0.016248
2024-02-08,MA,Retargeting | Site Visitors,6749,85,76.68,0.012594
2024-02-09,MA,Retargeting | Site Visitors,4542,102,53.87,0.022457
2024-02-10,MA,Retargeting | Site Visitors,5717,103,54.73,0.018016
2024-02-11,MA,Retargeting | Site Visitors,4388,107,61.73,0.024385
2024-02-05,SE,Prospecting | Trail,7793,114,90.66,0.014629
2024-02-06,SE,Prospecting | Trail,9936,102,91.18,0.010266
2024-02-07,SE,Prospecting | Trail,6880,116,81.28,0.01686
2024-02-08,SE,Prospecting | Trail,9761,117,91.86,0.011986
2024-02-09,SE,Prospecting | Trail,9314,117,75.72,0.012562
2024-02-10,SE,Prospecting | Trail,9882,118,93.71,0.011941
2024-02-11,SE,Prospecting | Trail,10145,129,99.95,0.012716
2024-02-05,SE,Retargeting | Site Visitors,5010,83,60.86,0.016567
2024-02-06,SE,Retargeting | Site Visitors,3758,65,52.63,0.017296
2024-02-07,SE,Retargeting | Site Visitors,3933,84,45.08,0.021358
2024-02-08,SE,Retargeting | Site Visitors,3895,97,44.93,0.024904
2024-02-09,SE,Retargeting | Site Visitors,3894,80,49.15,0.020544
2024-02-10,SE,Retargeting | Site Visitors,5559,68,52.52,0.012232
2024-02-11,SE,Retargeting | Site Visitors,5183,97,54.0,0.018715
2024-02-05,MW,Prospecting | Trail,8904,110,82.53,0.012354
2024-02-06,MW,Prospecting | Trail,8564,130,118.77,0.01518
2024-02-07,MW,Prospecting | Trail,10709,118,96.37,0.011019
2024-02-08,MW,Prospecting | Trail,8272,108,103.85,0.013056
2024-02-09,MW,Prospecting | Trail,11386,126,101.34,0.011066
2024-02-10,MW,Prospecting | Trail,12734,137,81.07,0.010759
2024-02-11,MW,Prospecting | Trail,10137,156,109.0,0.015389
2024-02-05,MW,Retargeting | Site Visitors,5311,82,67.87,0.01544
2024-02-06,MW,Retargeting | Site Visitors,6031,83,50.95,0.013762
2024-02-07,MW,Retargeting | Site Visitors,6131,102,55.1,0.016637
2024-02-08,MW,Retargeting | Site Visitors,4017,88,48.72,0.021907
2024-02-09,MW,Retargeting | Site Visitors,4202,94,55.07,0.02237
2024-02-10,MW,Retargeting | Site Visitors,4175,105,55.93,0.02515
2024-02-11,MW,Retargeting | Site Visitors,4025,109,56.11,0.027081
2024-02-05,MT,Prospecting | Trail,8276,99,72.56,0.011962
2024-02-06,MT,Prospecting | Trail,6383,90,91.92,0.0141
2024-02-07,MT,Prospecting | Trail,8822,103,85.58,0.011675
2024-02-08,MT,Prospecting | Trail,7189,95,69.25,0.013215
2024-02-09,MT,Prospecting | Trail,9380,101,80.87,0.010768
2024-02-10,MT,Prospecting | Trail,9176,102,98.46,0.011116
2024-02-11,MT,Prospecting | Trail,9209,97,74.02,0.010533
2024-02-05,MT,Retargeting | Site Visitors,2970,81,34.69,0.027273
2024-02-06,MT,Retargeting | Site Visitors,3799,66,52.69,0.017373
2024-02-07,MT,Retargeting | Site Visitors,3976,65,37.27,0.016348
2024-02-08,MT,Retargeting | Site Visitors,3022,77,36.04,0.02548
2024-02-09,MT,Retargeting | Site Visitors,4206,87,44.51,0.020685
2024-02-10,MT,Retargeting | Site Visitors,4104,57,42.25,0.013889
2024-02-11,MT,Retargeting | Site Visitors,3571,82,47.51,0.022963
2024-02-05,WE,Prospecting | Trail,11284,126,$101.62,0.011166
2024-02-06,WE,Prospecting | Trail,10736,128,$140.39,0.011923
2024-02-07,WE,Prospecting | Trail,11422,106,$109.81,0.00928
2024-02-08,WE,Prospecting | Trail,11605,142,$97.17,0.012236
2024-02-09,WE,Prospecting | Trail,8908,119,$99.53,0.013359
2024-02-10,WE,Prospecting | Trail,12029,152,$104.27,0.012636
2024-02-11,WE,Prospecting | Trail,10282,122,$94.62,0.011865
2024-02-05,WE,Retargeting | Site Visitors,5062,108,$56.93,0.021335
2024-02-06,WE,Retargeting | Site Visitors,4682,98,$68.79,0.020931
2024-02-07,WE,Retargeting | Site Visitors,5120,92,$67.63,0.017969
2024-02-08,WE,Retargeting | Site Visitors,6471,128,$60.45,0.019781
2024-02-09,WE,Retargeting | Site Visitors,6499,121,$57.17,0.018618
2024-02-10,WE,Retargeting | Site Visitors,5871,135,$71.10,0.022994
2024-02-11,WE,Retargeting | Site Visitors,6072,100,$75.38,0.016469
2024-02-12,NE,Prospecting | Trail,12171,118,92.72,0.009695
2024-02-13,NE,Prospecting | Trail,10845,109,90.7,0.010051
2024-02-14,NE,Prospecting | Trail,14253,152,123.43,0.010664
2024-02-15,NE,Prospecting | Trail,9517,130,126.04,0.01366
2024-02-16,NE,Prospecting | Trail,11743,158,129.51,0.013455
2024-02-17,NE,Prospecting | Trail,9768,151,114.91,0.015459
2024-02-18,NE,Prospecting | Trail,9691,137,86.97,0.014137
2024-02-12,NE,Retargeting | Site Visitors,4540,101,72.21,0.022247
2024-02-13,NE,Retargeting | Site Visitors,5431,84,61.95,0.015467
2024-02-14,NE,Retargeting | Site Visitors,6685,90,63.11,0.013463
2024-02-15,NE,Retargeting | Site Visitors,6605,110,58.33,0.016654
2024-02-16,NE,Retargeting | Site Visitors,5930,120,52.19,0.020236
2024-02-17,NE,Retargeting | Site Visitors,4767,109,74.33,0.022866
2024-02-18,NE,Retargeting | Site Visitors,5022,109,66.14,0.021705
2024-02-12,MA,Prospecting | Trail,8904,101,102.9,0.011343
2024-02-13,MA,Prospecting | Trail,10695,111,76.68,0.010379
2024-02-14,MA,Prospecting | Trail,10641,102,85.6,0.009586
2024-02-15,MA,Prospecting | Trail,10193,114,96.39,0.011184
2024-02-16,MA,Prospecting | Trail,8520,104,85.84,0.012207
2024-02-17,MA,Prospecting | Trail,9071,123,113.77,0.01356
2024-02-18,MA,Prospecting | Trail,7367,96,79.64,0.013031
2024-02-12,MA,Retargeting | Site Visitors,4748,105,48.79,0.022115
2024-02-13,MA,Retargeting | Site Visitors,4855,96,69.62,0.019773
2024-02-14,MA,Retargeting | Site Visitors,5280,105,50.81,0.019886
2024-02-15,MA,Retargeting | Site Visitors,4207,101,63.02,0.024008
2024-02-16,MA,Retargeting | Site Visitors,5312,77,50.76,0.014495
2024-02-17,MA,Retargeting | Site Visitors,5671,84,52.01,0.014812
2024-02-18,MA,Retargeting | Site Visitors,4813,89,66.16,0.018492
2024-02-12,SE,Prospecting | Trail,6508,82,80.54,0.0126
2024-02-13,SE,Prospecting | Trail,7413,105,80.64,0.014164
2024-02-14,SE,Prospecting | Trail,7272,92,78.43,0.012651
2024-02-15,SE,Prospecting | Trail,8436,103,67.17,0.01221
2024-02-16,SE,Prospecting | Trail,7919,73,75.02,0.009218
2024-02-17,SE,Prospecting | Trail,8900,102,81.11,0.011461
2024-02-18,SE,Prospecting | Trail,9342,96,83.83,0.010276
2024-02-12,SE,Retargeting | Site Visitors,4270,102,53.94,0.023888
2024-02-13,SE,Retargeting | Site Visitors,4477,83,47.72,0.018539
2024-02-14,SE,Retargeting | Site Visitors,4646,85,47.79,0.018295
2024-02-15,SE,Retargeting | Site Visitors,3894,85,46.57,0.021828
2024-02-16,SE,Retargeting | Site Visitors,3811,94,46.77,0.024665
2024-02-17,SE,Retargeting | Site Visitors,4157,69,49.71,0.016599
2024-02-18,SE,Retargeting | Site Visitors,4796,92,53.09,0.019183
2024-02-12,MW,Prospecting | Trail,9846,141,119.29,0.014321
2024-02-13,MW,Prospecting | Trail,9973,106,119.65,0.010629
2024-02-14,MW,Prospecting | Trail,13282,100,95.06,0.007529
2024-02-15,MW,Prospecting | Trail,10788,123,112.76,0.011402
2024-02-16,MW,Prospecting | Trail,10066,140,119.51,0.013908
2024-02-17,MW,Prospecting | Trail,9760,142,102.32,0.014549
2024-02-18,MW,Prospecting | Trail,13339,147,86.52,0.01102
2024-02-12,MW,Retargeting | Site Visitors,4330,127,54.05,0.02933
2024-02-13,MW,Retargeting | Site Visitors,4635,100,52.26,0.021575
2024-02-14,MW,Retargeting | Site Visitors,4450,96,55.43,0.021573
2024-02-15,MW,Retargeting | Site Visitors,5862,120,53.45,0.020471
2024-02-16,MW,Retargeting | Site Visitors,5218,95,68.82,0.018206
2024-02-17,MW,Retargeting | Site Visitors,5809,91,57.82,0.015665
2024-02-18,MW,Retargeting | Site Visitors,5299,93,67.6,0.01755
2024-02-12,MT,Prospecting | Trail,10160,89,103.84,0.00876
2024-02-13,MT,Prospecting | Trail,8696,105,69.48,0.012075
2024-02-14,MT,Prospecting | Trail,9355,103,76.66,0.01101
2024-02-15,MT,Prospecting | Trail,6850,119,106.61,0.017372
2024-02-16,MT,Prospecting | Trail,9201,83,90.93,0.009021
2024-02-17,MT,Prospecting | Trail,9893,104,85.0,0.010512
2024-02-18,MT,Prospecting | Trail,7812,109,74.78,0.013953
2024-02-12,MT,Retargeting | Site Visitors,3748,72,50.72,0.01921
2024-02-13,MT,Retargeting | Site Visitors,3546,63,38.53,0.017766
2024-02-14,MT,Retargeting | Site Visitors,3289,66,39.02,0.020067
2024-02-15,MT,Retargeting | Site Visitors,4584,66,47.29,0.014398
2024-02-16,MT,Retargeting | Site Visitors,3860,80,38.26,0.020725
2024-02-17,MT,Retargeting | Site Visitors,3742,56,38.7,0.014965
2024-02-18,MT,Retargeting | Site Visitors,3310,78,47.4,0.023565
2024-02-12,WE,Prospecting | Trail,8571,135,$107.19,0.015751
2024-02-13,WE,Prospecting | Trail,8283,101,$111.64,0.012194
2024-02-14,WE,Prospecting | Trail,10273,108,$93.00,0.010513
2024-02-15,WE,Prospecting | Trail,12081,137,$88.83,0.01134
2024-02-16,WE,Prospecting | Trail,11738,133,$99.08,0.011331
2024-02-17,WE,Prospecting | Trail,8967,110,$90.04,0.012267
2024-02-18,WE,Prospecting | Trail,12026,136,$115.22,0.011309
2024-02-12,WE,Retargeting | Site Visitors,6924,124,$73.27,0.017909
2024-02-13,WE,Retargeting | Site Visitors,6816,133,$74.57,0.019513
2024-02-14,WE,Retargeting | Site Visitors,5841,100,$74.63,0.01712
2024-02-15,WE,Retargeting | Site Visitors,7195,120,$69.62,0.016678
2024-02-16,WE,Retargeting | Site Visitors,5740,128,$56.74,0.0223
2024-02-17,WE,Retargeting | Site Visitors,5172,100,$82.86,0.019335
2024-02-18,WE,Retargeting | Site Visitors,5125,134,$60.67,0.026146
2024-02-19,NE,Prospecting | Trail,9501,154,134.58,0.016209
2024-02-20,NE,Prospecting | Trail,12786,145,97.01,0.011341
2024-02-21,NE,Prospecting | Trail,13727,164,145.94,0.011947
2024-02-22,NE,Prospecting | Trail,11012,117,110.04,0.010625
2024-02-23,NE,Prospecting | Trail,11303,107,100.51,0.009467
2024-02-24,NE,Prospecting | Trail,12954,134,104.27,0.010344
2024-02-25,NE,Prospecting | Trail,11414,123,118.07,0.010776
2024-02-19,NE,Retargeting | Site Visitors,6042,111,61.43,0.018371
2024-02-20,NE,Retargeting | Site Visitors,5204,116,69.98,0.022291
2024-02-21,NE,Retargeting | Site Visitors,4692,85,74.75,0.018116
2024-02-22,NE,Retargeting | Site Visitors,6150,121,67.16,0.019675
2024-02-23,NE,Retargeting | Site Visitors,4924,82,56.99,0.016653
2024-02-24,NE,Retargeting | Site Visitors,6765,113,71.41,0.016704
2024-02-25,NE,Retargeting | Site Visitors,6267,121,58.78,0.019307
2024-02-19,MA,Prospecting | Trail,8326,133,92.1,0.015974
2024-02-20,MA,Prospecting | Trail,7831,142,95.34,0.018133
2024-02-21,MA,Prospecting | Trail,11510,99,100.28,0.008601
2024-02-22,MA,Prospecting | Trail,10343,94,102.37,0.009088
2024-02-23,MA,Prospecting | Trail,10505,100,79.17,0.009519
2024-02-24,MA,Prospecting | Trail,10241,102,100.97,0.00996
2024-02-25,MA,Prospecting | Trail,9477,108,98.46,0.011396
2024-02-19,MA,Retargeting | Site Visitors,4081,77,50.2,0.018868
2024-02-20,MA,Retargeting | Site Visitors,4200,91,55.05,0.021667
2024-02-21,MA,Retargeting | Site Visitors,4047,78,45.28,0.019274
2024-02-22,MA,Retargeting | Site Visitors,5031,86,47.36,0.017094
2024-02-23,MA,Retargeting | Site Visitors,4531,70,49.51,0.015449
2024-02-24,MA,Retargeting | Site Visitors,4845,78,46.46,0.016099
2024-02-25,MA,Retargeting | Site Visitors,3844,84,57.77,0.021852
2024-02-19,SE,Prospecting | Trail,7904,96,84.1,0.012146
2024-02-20,SE,Prospecting | Trail,8310,115,66.65,0.013839
2024-02-21,SE,Prospecting | Trail,9983,106,88.67,0.010618
2024-02-22,SE,Prospecting | Trail,7655,132,97.34,0.017244
2024-02-23,SE,Prospecting | Trail,8138,99,76.57,0.012165
2024-02-24,SE,Prospecting | Trail,9462,89,95.29,0.009406
2024-02-25,SE,Prospecting | Trail,9728,107,90.93,0.010999
2024-02-19,SE,Retargeting | Site Visitors,5818,107,55.7,0.018391
2024-02-20,SE,Retargeting | Site Visitors,5556,104,59.93,0.018719
2024-02-21,SE,Retargeting | Site Visitors,4597,98,54.26,0.021318
2024-02-22,SE,Retargeting | Site Visitors,3879,122,61.12,0.031451
2024-02-23,SE,Retargeting | Site Visitors,4391,91,62.0,0.020724
2024-02-24,SE,Retargeting | Site Visitors,5873,93,56.96,0.015835
2024-02-25,SE,Retargeting | Site Visitors,5632,79,61.09,0.014027
2024-02-19,MW,Prospecting | Trail,11498,116,120.08,0.010089
2024-02-20,MW,Prospecting | Trail,10965,107,102.93,0.009758
2024-02-21,MW,Prospecting | Trail,11160,137,90.18,0.012276
2024-02-22,MW,Prospecting | Trail,7704,117,89.0,0.015187
2024-02-23,MW,Prospecting | Trail,10119,153,124.38,0.01512
2024-02-24,MW,Prospecting | Trail,10800,108,99.51,0.01
2024-02-25,MW,Prospecting | Trail,11101,135,92.72,0.012161
2024-02-19,MW,Retargeting | Site Visitors,3966,84,58.05,0.02118
2024-02-20,MW,Retargeting | Site Visitors,4270,77,51.42,0.018033
2024-02-21,MW,Retargeting | Site Visitors,4525,85,44.89,0.018785
2024-02-22,MW,Retargeting | Site Visitors,4769,85,56.04,0.017823
2024-02-23,MW,Retargeting | Site Visitors,5065,80,50.84,0.015795
2024-02-24,MW,Retargeting | Site Visitors,5543,67,45.6,0.012087
2024-02-25,MW,Retargeting | Site Visitors,3732,92,59.67,0.024652
2024-02-19,MT,Prospecting | Trail,7057,103,75.65,0.014595
2024-02-20,MT,Prospecting | Trail,6016,76,75.59,0.012633
2024-02-21,MT,Prospecting | Trail,7390,96,62.92,0.012991
2024-02-22,MT,Prospecting | Trail,7899,78,60.0,0.009875
2024-02-23,MT,Prospecting | Trail,6470,82,74.21,0.012674
2024-02-24,MT,Prospecting | Trail,7803,108,76.67,0.013841
2024-02-25,MT,Prospecting | Trail,6292,79,54.45,0.012556
2024-02-19,MT,Retargeting | Site Visitors,3643,59,42.44,0.016195
2024-02-20,MT,Retargeting | Site Visitors,3323,68,28.06,0.020463
2024-02-21,MT,Retargeting | Site Visitors,3680,83,41.85,0.022554
2024-02-22,MT,Retargeting | Site Visitors,3224,58,40.19,0.01799
2024-02-23,MT,Retargeting | Site Visitors,3882,71,41.36,0.01829
2024-02-24,MT,Retargeting | Site Visitors,2992,62,42.63,0.020722
2024-02-25,MT,Retargeting | Site Visitors,3015,66,36.7,0.021891
2024-02-19,WE,Prospecting | Trail,13237,144,$122.27,0.010879
2024-02-20,WE,Prospecting | Trail,9881,140,$99.91,0.014169
2024-02-21,WE,Prospecting | Trail,10728,155,$109.07,0.014448
2024-02-22,WE,Prospecting | Trail,9527,164,$102.49,0.017214
2024-02-23,WE,Prospecting | Trail,9474,106,$122.91,0.011189
2024-02-24,WE,Prospecting | Trail,12549,162,$106.57,0.012909
2024-02-25,WE,Prospecting | Trail,13072,121,$105.77,0.009256
2024-02-19,WE,Retargeting | Site Visitors,6580,94,$49.68,0.014286
2024-02-20,WE,Retargeting | Site Visitors,6320,109,$70.62,0.017247
2024-02-21,WE,Retargeting | Site Visitors,4764,126,$50.58,0.026448
2024-02-22,WE,Retargeting | Site Visitors,6770,115,$73.16,0.016987
2024-02-23,WE,Retargeting | Site Visitors,4436,103,$60.85,0.023219
2024-02-24,WE,Retargeting | Site Visitors,5581,104,$75.35,0.018635
2024-02-25,WE,Retargeting | Site Visitors,4452,125,$67.13,0.028077
2024-02-26,NE,Prospecting | Trail,15002,181,104.81,0.012065
2024-02-27,NE,Prospecting | Trail,11035,134,114.32,0.012143
2024-02-28,NE,Prospecting | Trail,12841,155,112.88,0.012071
2024-02-29,NE,Prospecting | Trail,11749,144,151.36,0.012256
2024-03-01,NE,Prospecting | Trail,14207,182,133.48,0.012811
2024-03-02,NE,Prospecting | Trail,13351,150,132.99,0.011235
2024-03-03,NE,Prospecting | Trail,11027,140,124.45,0.012696
2024-02-26,NE,Retargeting | Site Visitors,6669,122,66.39,0.018294
2024-02-27,NE,Retargeting | Site Visitors,4887,143,74.99,0.029261
2024-02-28,NE,Retargeting | Site Visitors,6079,106,73.04,0.017437
2024-02-29,NE,Retargeting | Site Visitors,6455,130,79.02,0.020139
2024-03-01,NE,Retargeting | Site Visitors,6675,109,76.62,0.01633
2024-03-02,NE,Retargeting | Site Visitors,6031,152,55.63,0.025203
2024-03-03,NE,Retargeting | Site Visitors,6319,99,70.15,0.015667
2024-02-26,MA,Prospecting | Trail,11174,110,103.33,0.009844
2024-02-27,MA,Prospecting | Trail,9903,140,109.48,0.014137
2024-02-28,MA,Prospecting | Trail,9742,129,112.12,0.013242
2024-02-29,MA,Prospecting | Trail,9044,107,94.65,0.011831
2024-03-01,MA,Prospecting | Trail,10165,135,84.94,0.013281
2024-03-02,MA,Prospecting | Trail,9428,105,77.97,0.011137
2024-03-03,MA,Prospecting | Trail,10935,95,107.33,0.008688
2024-02-26,MA,Retargeting | Site Visitors,4952,95,50.61,0.019184
2024-02-27,MA,Retargeting | Site Visitors,3833,93,45.03,0.024263
2024-02-28,MA,Retargeting | Site Visitors,4497,73,51.71,0.016233
2024-02-29,MA,Retargeting | Site Visitors,4612,75,52.6,0.016262
2024-03-01,MA,Retargeting | Site Visitors,4661,87,50.91,0.018666
2024-03-02,MA,Retargeting | Site Visitors,4609,94,60.53,0.020395
2024-03-03,MA,Retargeting | Site Visitors,4941,82,57.84,0.016596
2024-02-26,SE,Prospecting | Trail,9305,92,91.6,0.009887
2024-02-27,SE,Prospecting | Trail,11620,98,97.96,0.008434
2024-02-28,SE,Prospecting | Trail,9882,108,81.3,0.010929
2024-02-29,SE,Prospecting | Trail,7998,123,97.87,0.015379
2024-03-01,SE,Prospecting | Trail,9133,123,110.64,0.013468
2024-03-02,SE,Prospecting | Trail,8644,98,97.43,0.011337
2024-03-03,SE,Prospecting | Trail,11626,119,91.64,0.010236
2024-02-26,SE,Retargeting | Site Visitors,5695,101,63.54,0.017735
2024-02-27,SE,Retargeting | Site Visitors,5868,95,54.83,0.01619
2024-02-28,SE,Retargeting | Site Visitors,4218,86,47.01,0.020389
2024-02-29,SE,Retargeting | Site Visitors,4291,103,52.28,0.024004
2024-03-01,SE,Retargeting | Site Visitors,3969,96,49.13,0.024187
2024-03-02,SE,Retargeting | Site Visitors,4162,93,64.65,0.022345
2024-03-03,SE,Retargeting | Site Visitors,5076,83,51.28,0.016351
2024-02-26,MW,Prospecting | Trail,7854,99,85.51,0.012605
2024-02-27,MW,Prospecting | Trail,11052,115,98.59,0.010405
2024-02-28,MW,Prospecting | Trail,11347,116,88.3,0.010223
2024-02-29,MW,Prospecting | Trail,8794,113,103.39,0.01285
2024-03-01,MW,Prospecting | Trail,9070,125,78.13,0.013782
2024-03-02,MW,Prospecting | Trail,8065,101,112.63,0.012523
2024-03-03,MW,Prospecting | Trail,12096,150,102.55,0.012401
2024-02-26,MW,Retargeting | Site Visitors,5847,94,54.84,0.016077
2024-02-27,MW,Retargeting | Site Visitors,4948,106,62.94,0.021423
2024-02-28,MW,Retargeting | Site Visitors,5201,111,47.8,0.021342
2024-02-29,MW,Retargeting | Site Visitors,4581,84,53.75,0.018337
2024-03-01,MW,Retargeting | Site Visitors,6273,81,69.22,0.012912
2024-03-02,MW,Retargeting | Site Visitors,5262,109,73.36,0.020715
2024-03-03,MW,Retargeting | Site Visitors,5273,101,68.03,0.019154
2024-02-26,MT,Prospecting | Trail,7814,93,102.87,0.011902
2024-02-27,MT,Prospecting | Trail,9389,94,68.9,0.010012
2024-02-28,MT,Prospecting | Trail,7734,91,103.46,0.011766
2024-02-29,MT,Prospecting | Trail,9174,112,84.57,0.012208
2024-03-01,MT,Prospecting | Trail,8205,110,90.01,0.013406
2024-03-02,MT,Prospecting | Trail,8740,116,70.62,0.013272
2024-03-03,MT,Prospecting | Trail,9785,93,75.81,0.009504
2024-02-26,MT,Retargeting | Site Visitors,3368,75,44.12,0.022268
2024-02-27,MT,Retargeting | Site Visitors,3631,63,38.5,0.017351
2024-02-28,MT,Retargeting | Site Visitors,4028,80,43.07,0.019861
2024-02-29,MT,Retargeting | Site Visitors,3861,72,47.35,0.018648
2024-03-01,MT,Retargeting | Site Visitors,3673,91,37.04,0.024775
2024-03-02,MT,Retargeting | Site Visitors,4141,66,46.51,0.015938
2024-03-03,MT,Retargeting | Site Visitors,3688,87,46.9,0.02359
2024-02-26,WE,Prospecting | Trail,11239,133,$90.20,0.011834
2024-02-27,WE,Prospecting | Trail,10875,103,$135.02,0.009471
2024-02-28,WE,Prospecting | Trail,12506,114,$136.62,0.009116
2024-02-29,WE,Prospecting | Trail,12250,125,$132.98,0.010204
2024-03-01,WE,Prospecting | Trail,11874,149,$93.78,0.012548
2024-03-02,WE,Prospecting | Trail,9789,146,$92.55,0.014915
2024-03-03,WE,Prospecting | Trail,12621,140,$114.15,0.011093
2024-02-26,WE,Retargeting | Site Visitors,5319,103,$64.97,0.019365
2024-02-27,WE,Retargeting | Site Visitors,5998,143,$72.28,0.023841
2024-02-28,WE,Retargeting | Site Visitors,5600,117,$76.53,0.020893
2024-02-29,WE,Retargeting | Site Visitors,6596,119,$59.43,0.018041
2024-03-01,WE,Retargeting | Site Visitors,5952,139,$64.63,0.023353
2024-03-02,WE,Retargeting | Site Visitors,7156,114,$78.10,0.015931
2024-03-03,WE,Retargeting | Site Visitors,6314,100,$77.81,0.015838
2024-03-04,NE,Prospecting | Trail,14117,180,114.98,0.012751
2024-03-05,NE,Prospecting | Trail,11459,172,114.32,0.01501
2024-03-06,NE,Prospecting | Trail,14546,164,174.68,0.011275
2024-03-07,NE,Prospecting | Trail,14402,165,131.54,0.011457
2024-03-08,NE,Prospecting | Trail,16442,186,159.9,0.011312
2024-03-09,NE,Prospecting | Trail,12084,133,122.85,0.011006
2024-03-10,NE,Prospecting | Trail,14322,188,135.96,0.013127
2024-03-04,NE,Retargeting | Site Visitors,5718,103,74.5,0.018013
2024-03-05,NE,Retargeting | Site Visitors,6662,106,68.72,0.015911
2024-03-06,NE,Retargeting | Site Visitors,4577,101,61.45,0.022067
2024-03-07,NE,Retargeting | Site Visitors,6959,131,76.98,0.018825
2024-03-08,NE,Retargeting | Site Visitors,5578,89,59.84,0.015956
2024-03-09,NE,Retargeting | Site Visitors,5422,134,65.74,0.024714
2024-03-10,NE,Retargeting | Site Visitors,4861,96,50.2,0.019749
2024-03-04,MA,Prospecting | Trail,13361,120,115.28,0.008981
2024-03-05,MA,Prospecting | Trail,11849,151,117.36,0.012744
2024-03-06,MA,Prospecting | Trail,12013,128,127.6,0.010655
2024-03-07,MA,Prospecting | Trail,13435,170,129.64,0.012654
