timeperiod,geo,campaign,impressions,clicks,spend,ctr,cpc
10/10/2024,MW,Nonbrand | Trail Running,9964,340,124.92,0.034123,0.3674
10/11/2024,MW,Nonbrand | Trail Running,10856,325,82.57,0.029937,0.2541
10/12/2024,MW,Nonbrand | Trail Running,12511,439,105.07,0.035089,0.2393
10/13/2024,MW,Nonbrand | Trail Running,12086,447,102.83,0.036985,0.2301
10/07/2024,MW,Nonbrand | Outdoor Apparel,14135,384,81.52,0.027167,0.2123
10/08/2024,MW,Nonbrand | Outdoor Apparel,11579,380,81.48,0.032818,0.2144
10/09/2024,MW,Nonbrand | Outdoor Apparel,11368,461,111.32,0.040552,0.2415
10/10/2024,MW,Nonbrand | Outdoor Apparel,13819,505,113.6,0.036544,0.2249
10/11/2024,MW,Nonbrand | Outdoor Apparel,9218,544,117.44,0.059015,0.2159
10/12/2024,MW,Nonbrand | Outdoor Apparel,12032,371,98.5,0.030834,0.2655
10/13/2024,MW,Nonbrand | Outdoor Apparel,11866,567,101.88,0.047784,0.1797
10/07/2024,MT,Branded Search,8125,1025,52.36,0.126154,0.0511
10/08/2024,MT,Branded Search,7601,843,45.64,0.110906,0.0541
10/09/2024,MT,Branded Search,8807,730,52.93,0.082889,0.0725
10/10/2024,MT,Branded Search,9406,708,54.26,0.075271,0.0766
10/11/2024,MT,Branded Search,9533,690,45.59,0.07238,0.0661
10/12/2024,MT,Branded Search,6461,675,64.61,0.104473,0.0957
10/13/2024,MT,Branded Search,9850,706,67.22,0.071675,0.0952
10/07/2024,MT,Nonbrand | Trail Running,8895,370,94.04,0.041596,0.2542
10/08/2024,MT,Nonbrand | Trail Running,10932,280,93.81,0.025613,0.335
10/09/2024,MT,Nonbrand | Trail Running,9171,337,69.74,0.036746,0.2069
10/10/2024,MT,Nonbrand | Trail Running,10633,361,80.38,0.033951,0.2226
10/11/2024,MT,Nonbrand | Trail Running,10633,373,98.0,0.035079,0.2627
10/12/2024,MT,Nonbrand | Trail Running,10281,351,93.8,0.034141,0.2672
10/13/2024,MT,Nonbrand | Trail Running,7682,365,91.1,0.047514,0.2496
10/07/2024,MT,Nonbrand | Outdoor Apparel,10414,473,79.89,0.04542,0.1689
10/08/2024,MT,Nonbrand | Outdoor Apparel,11043,444,77.65,0.040206,0.1749
10/09/2024,MT,Nonbrand | Outdoor Apparel,8700,344,94.73,0.03954,0.2754
10/10/2024,MT,Nonbrand | Outdoor Apparel,9395,436,74.97,0.046408,0.172
10/11/2024,MT,Nonbrand | Outdoor Apparel,9300,309,69.64,0.033226,0.2254
10/12/2024,MT,Nonbrand | Outdoor Apparel,9176,464,99.6,0.050567,0.2147
10/13/2024,MT,Nonbrand | Outdoor Apparel,12368,344,94.85,0.027814,0.2757
10/07/2024,WE,Search - Brand,10965,996,82.46,0.090834,0.0828
10/08/2024,WE,Search - Brand,13846,1230,99.02,0.088834,0.0805
10/09/2024,WE,Search - Brand,11830,1231,79.25,0.104057,0.0644
10/10/2024,WE,Search - Brand,12071,1291,73.49,0.106951,0.0569
10/11/2024,WE,Search - Brand,14696,1280,92.34,0.087099,0.0721
10/12/2024,WE,Search - Brand,15653,970,69.48,0.061969,0.0716
10/13/2024,WE,Search - Brand,14045,1143,99.86,0.081381,0.0874
10/07/2024,WE,Nonbrand | Trail Running,15084,648,138.57,0.042959,0.2138
10/08/2024,WE,Nonbrand | Trail Running,14256,528,144.82,0.037037,0.2743
10/09/2024,WE,Nonbrand | Trail Running,16705,534,133.6,0.031966,0.2502
10/10/2024,WE,Nonbrand | Trail Running,16908,476,134.86,0.028152,0.2833
10/11/2024,WE,Nonbrand | Trail Running,17380,551,161.58,0.031703,0.2932
10/12/2024,WE,Nonbrand | Trail Running,13935,493,119.36,0.035379,0.2421
10/13/2024,WE,Nonbrand | Trail Running,12944,657,142.86,0.050757,0.2174
10/07/2024,WE,Nonbrand | Outdoor Apparel,13096,456,125.83,0.03482,0.2759
10/08/2024,WE,Nonbrand | Outdoor Apparel,14415,559,81.98,0.038779,0.1467
10/09/2024,WE,Nonbrand | Outdoor Apparel,13134,566,102.62,0.043094,0.1813
10/10/2024,WE,Nonbrand | Outdoor Apparel,11044,553,112.09,0.050072,0.2027
10/11/2024,WE,Nonbrand | Outdoor Apparel,13079,485,95.64,0.037082,0.1972
10/12/2024,WE,Nonbrand | Outdoor Apparel,11946,559,124.72,0.046794,0.2231
10/13/2024,WE,Nonbrand | Outdoor Apparel,14086,504,119.84,0.03578,0.2378
10/14/2024,NE,Branded Search,11375,890,78.89,0.078242,0.0886
10/15/2024,NE,Branded Search,10755,1026,83.3,0.095397,0.0812
10/16/2024,NE,Branded Search,13344,911,67.6,0.06827,0.0742
10/17/2024,NE,Branded Search,11639,817,60.95,0.070195,0.0746
10/18/2024,NE,Branded Search,11073,1128,69.12,0.101869,0.0613
10/19/2024,NE,Branded Search,9690,1090,75.32,0.112487,0.0691
10/20/2024,NE,Branded Search,13090,1209,83.0,0.092361,0.0687
10/14/2024,NE,Nonbrand | Trail Running,12035,672,136.59,0.055837,0.2033
10/15/2024,NE,Nonbrand | Trail Running,18631,567,129.71,0.030433,0.2288
10/16/2024,NE,Nonbrand | Trail Running,16462,475,152.11,0.028854,0.3202
10/17/2024,NE,Nonbrand | Trail Running,15003,693,147.77,0.046191,0.2132
10/18/2024,NE,Nonbrand | Trail Running,14096,471,118.88,0.033414,0.2524
10/19/2024,NE,Nonbrand | Trail Running,17496,576,150.25,0.032922,0.2608
10/20/2024,NE,Nonbrand | Trail Running,14280,694,147.53,0.048599,0.2126
10/14/2024,NE,Nonbrand | Outdoor Apparel,13580,776,129.44,0.057143,0.1668
10/15/2024,NE,Nonbrand | Outdoor Apparel,18452,806,102.68,0.043681,0.1274
10/16/2024,NE,Nonbrand | Outdoor Apparel,13836,754,139.13,0.054496,0.1845
10/17/2024,NE,Nonbrand | Outdoor Apparel,13737,659,111.02,0.047973,0.1685
10/18/2024,NE,Nonbrand | Outdoor Apparel,17154,609,146.64,0.035502,0.2408
10/19/2024,NE,Nonbrand | Outdoor Apparel,16897,548,150.25,0.032432,0.2742
10/20/2024,NE,Nonbrand | Outdoor Apparel,17079,564,151.01,0.033023,0.2677
10/14/2024,MA,Search - Brand,14745,942,62.35,0.063886,0.0662
10/15/2024,MA,Search - Brand,13323,1280,71.9,0.096074,0.0562
10/16/2024,MA,Search - Brand,14109,923,78.01,0.065419,0.0845
10/17/2024,MA,Search - Brand,9613,1254,73.1,0.130448,0.0583
10/18/2024,MA,Search - Brand,9903,987,79.92,0.099667,0.081
10/19/2024,MA,Search - Brand,11002,1038,85.61,0.094346,0.0825
10/20/2024,MA,Search - Brand,9559,1274,75.53,0.133278,0.0593
10/14/2024,MA,Nonbrand | Trail Running,17406,677,133.46,0.038895,0.1971
10/15/2024,MA,Nonbrand | Trail Running,15884,676,112.15,0.042559,0.1659
10/16/2024,MA,Nonbrand | Trail Running,14323,674,143.48,0.047057,0.2129
10/17/2024,MA,Nonbrand | Trail Running,19267,487,151.44,0.025276,0.311
10/18/2024,MA,Nonbrand | Trail Running,14013,443,167.56,0.031614,0.3782
10/19/2024,MA,Nonbrand | Trail Running,17280,687,169.69,0.039757,0.247
10/20/2024,MA,Nonbrand | Trail Running,15633,635,157.86,0.040619,0.2486
10/14/2024,MA,Nonbrand | Outdoor Apparel,14711,638,102.2,0.043369,0.1602
10/15/2024,MA,Nonbrand | Outdoor Apparel,10337,592,82.12,0.05727,0.1387
10/16/2024,MA,Nonbrand | Outdoor Apparel,11835,555,115.64,0.046895,0.2084
10/17/2024,MA,Nonbrand | Outdoor Apparel,11773,539,103.15,0.045783,0.1914
10/18/2024,MA,Nonbrand | Outdoor Apparel,14486,599,122.87,0.04135,0.2051
10/19/2024,MA,Nonbrand | Outdoor Apparel,10796,509,114.42,0.047147,0.2248
10/20/2024,MA,Nonbrand | Outdoor Apparel,14965,462,106.39,0.030872,0.2303
10/14/2024,SE,Brand Search,8828,963,65.85,0.109085,0.0684
10/15/2024,SE,Brand Search,12612,890,70.19,0.070568,0.0789
10/16/2024,SE,Brand Search,11422,918,52.11,0.080371,0.0568
10/17/2024,SE,Brand Search,10569,1143,75.62,0.108146,0.0662
10/18/2024,SE,Brand Search,9450,816,76.71,0.086349,0.094
10/19/2024,SE,Brand Search,8909,841,77.09,0.094399,0.0917
10/20/2024,SE,Brand Search,11430,1004,51.04,0.087839,0.0508
10/14/2024,SE,Nonbrand | Trail Running,11910,421,106.31,0.035348,0.2525
10/15/2024,SE,Nonbrand | Trail Running,16017,474,103.44,0.029594,0.2182
10/16/2024,SE,Nonbrand | Trail Running,14669,507,132.77,0.034563,0.2619
10/17/2024,SE,Nonbrand | Trail Running,12467,421,136.25,0.033769,0.3236
10/18/2024,SE,Nonbrand | Trail Running,15167,500,131.84,0.032966,0.2637
10/19/2024,SE,Nonbrand | Trail Running,12444,528,137.2,0.04243,0.2598
10/20/2024,SE,Nonbrand | Trail Running,11238,470,106.78,0.041822,0.2272
10/14/2024,SE,Nonbrand | Outdoor Apparel,12184,543,81.19,0.044567,0.1495
10/15/2024,SE,Nonbrand | Outdoor Apparel,14741,544,103.91,0.036904,0.191
10/16/2024,SE,Nonbrand | Outdoor Apparel,12852,517,116.91,0.040227,0.2261
10/17/2024,SE,Nonbrand | Outdoor Apparel,10912,518,110.95,0.047471,0.2142
10/18/2024,SE,Nonbrand | Outdoor Apparel,14504,480,82.76,0.033094,0.1724
10/19/2024,SE,Nonbrand | Outdoor Apparel,10532,538,119.81,0.051082,0.2227
10/20/2024,SE,Nonbrand | Outdoor Apparel,12041,453,121.69,0.037621,0.2686
10/14/2024,MW,Branded Search,8963,968,77.65,0.108,0.0802
10/15/2024,MW,Branded Search,9612,746,66.81,0.077611,0.0896
10/16/2024,MW,Branded Search,11231,774,55.71,0.068916,0.072
10/17/2024,MW,Branded Search,11988,931,74.73,0.077661,0.0803
10/18/2024,MW,Branded Search,9967,795,68.85,0.079763,0.0866
10/19/2024,MW,Branded Search,9331,1015,61.41,0.108777,0.0605
10/20/2024,MW,Branded Search,12008,1036,62.68,0.086276,0.0605
10/14/2024,MW,Nonbrand | Trail Running,16909,542,153.83,0.032054,0.2838
10/15/2024,MW,Nonbrand | Trail Running,16402,623,155.41,0.037983,0.2495
10/16/2024,MW,Nonbrand | Trail Running,15366,632,141.82,0.04113,0.2244
10/17/2024,MW,Nonbrand | Trail Running,15531,609,120.87,0.039212,0.1985
10/18/2024,MW,Nonbrand | Trail Running,12346,652,109.03,0.052811,0.1672
10/19/2024,MW,Nonbrand | Trail Running,18291,617,161.57,0.033732,0.2619
10/20/2024,MW,Nonbrand | Trail Running,12825,617,137.25,0.048109,0.2225
10/14/2024,MW,Nonbrand | Outdoor Apparel,11282,539,99.2,0.047775,0.1841
10/15/2024,MW,Nonbrand | Outdoor Apparel,11584,466,122.33,0.040228,0.2625
10/16/2024,MW,Nonbrand | Outdoor Apparel,12258,542,112.64,0.044216,0.2078
10/17/2024,MW,Nonbrand | Outdoor Apparel,11019,640,85.88,0.058081,0.1342
10/18/2024,MW,Nonbrand | Outdoor Apparel,14399,465,98.8,0.032294,0.2125
10/19/2024,MW,Nonbrand | Outdoor Apparel,10542,454,88.94,0.043066,0.1959
10/20/2024,MW,Nonbrand | Outdoor Apparel,14755,558,113.26,0.037818,0.203
10/14/2024,MT,Search - Brand,8840,815,74.51,0.092195,0.0914
10/15/2024,MT,Search - Brand,8428,824,48.34,0.097769,0.0587
10/16/2024,MT,Search - Brand,9528,805,64.42,0.084488,0.08
10/17/2024,MT,Search - Brand,8648,973,49.96,0.112512,0.0513
10/18/2024,MT,Search - Brand,10181,745,61.58,0.073176,0.0827
10/19/2024,MT,Search - Brand,8467,753,71.95,0.088934,0.0956
10/20/2024,MT,Search - Brand,11430,777,48.59,0.067979,0.0625
10/14/2024,MT,Nonbrand | Trail Running,12175,415,108.44,0.034086,0.2613
10/15/2024,MT,Nonbrand | Trail Running,9128,441,88.3,0.048313,0.2002
10/16/2024,MT,Nonbrand | Trail Running,12773,346,83.7,0.027088,0.2419
10/17/2024,MT,Nonbrand | Trail Running,9288,393,102.33,0.042313,0.2604
10/18/2024,MT,Nonbrand | Trail Running,12138,438,104.06,0.036085,0.2376
10/19/2024,MT,Nonbrand | Trail Running,12047,463,114.07,0.038433,0.2464
10/20/2024,MT,Nonbrand | Trail Running,10285,298,107.37,0.028974,0.3603
10/14/2024,MT,Nonbrand | Outdoor Apparel,8849,361,100.8,0.040796,0.2792
10/15/2024,MT,Nonbrand | Outdoor Apparel,10087,468,78.14,0.046396,0.167
10/16/2024,MT,Nonbrand | Outdoor Apparel,10027,443,95.43,0.044181,0.2154
10/17/2024,MT,Nonbrand | Outdoor Apparel,11177,429,80.86,0.038382,0.1885
10/18/2024,MT,Nonbrand | Outdoor Apparel,11818,415,82.38,0.035116,0.1985
10/19/2024,MT,Nonbrand | Outdoor Apparel,9251,374,100.25,0.040428,0.268
10/20/2024,MT,Nonbrand | Outdoor Apparel,11922,334,76.44,0.028015,0.2289
10/14/2024,WE,Brand Search,11795,1298,84.25,0.110047,0.0649
10/15/2024,WE,Brand Search,10885,1231,76.05,0.113091,0.0618
10/16/2024,WE,Brand Search,15131,1320,102.1,0.087238,0.0773
10/17/2024,WE,Brand Search,10990,1301,85.29,0.11838,0.0656
10/18/2024,WE,Brand Search,16063,1006,105.5,0.062628,0.1049
10/19/2024,WE,Brand Search,16614,1404,70.28,0.084507,0.0501
10/20/2024,WE,Brand Search,11805,1218,73.56,0.103177,0.0604
10/14/2024,WE,Nonbrand | Trail Running,15971,603,159.61,0.037756,0.2647
10/15/2024,WE,Nonbrand | Trail Running,21283,810,166.36,0.038059,0.2054
10/16/2024,WE,Nonbrand | Trail Running,21482,740,178.63,0.034447,0.2414
10/17/2024,WE,Nonbrand | Trail Running,18653,665,146.34,0.035651,0.2201
10/18/2024,WE,Nonbrand | Trail Running,18347,563,185.96,0.030686,0.3303
10/19/2024,WE,Nonbrand | Trail Running,16148,544,183.2,0.033688,0.3368
10/20/2024,WE,Nonbrand | Trail Running,15164,586,136.03,0.038644,0.2321
10/14/2024,WE,Nonbrand | Outdoor Apparel,11815,688,98.85,0.058231,0.1437
10/15/2024,WE,Nonbrand | Outdoor Apparel,15350,533,101.49,0.034723,0.1904
10/16/2024,WE,Nonbrand | Outdoor Apparel,16072,496,123.35,0.030861,0.2487
10/17/2024,WE,Nonbrand | Outdoor Apparel,12892,448,96.14,0.03475,0.2146
10/18/2024,WE,Nonbrand | Outdoor Apparel,13084,535,125.15,0.04089,0.2339
10/19/2024,WE,Nonbrand | Outdoor Apparel,13210,632,124.55,0.047843,0.1971
10/20/2024,WE,Nonbrand | Outdoor Apparel,13142,584,133.22,0.044438,0.2281
10/21/2024,NE,Search - Brand,11326,1043,65.9,0.092089,0.0632
10/22/2024,NE,Search - Brand,11999,880,60.09,0.073339,0.0683
10/23/2024,NE,Search - Brand,9969,866,71.36,0.086869,0.0824
10/24/2024,NE,Search - Brand,11374,1024,92.35,0.09003,0.0902
10/25/2024,NE,Search - Brand,11111,1017,59.62,0.091531,0.0586
10/26/2024,NE,Search - Brand,10380,1116,75.07,0.107514,0.0673
10/27/2024,NE,Search - Brand,9787,993,61.66,0.101461,0.0621
10/21/2024,NE,Nonbrand | Trail Running,17329,738,144.94,0.042588,0.1964
10/22/2024,NE,Nonbrand | Trail Running,12404,668,112.43,0.053854,0.1683
10/23/2024,NE,Nonbrand | Trail Running,15055,673,137.22,0.044703,0.2039
10/24/2024,NE,Nonbrand | Trail Running,12749,658,158.22,0.051612,0.2405
10/25/2024,NE,Nonbrand | Trail Running,16087,521,139.58,0.032386,0.2679
10/26/2024,NE,Nonbrand | Trail Running,16113,486,162.4,0.030162,0.3342
10/27/2024,NE,Nonbrand | Trail Running,17311,482,119.34,0.027844,0.2476
10/21/2024,NE,Nonbrand | Outdoor Apparel,10132,507,111.56,0.050039,0.22
10/22/2024,NE,Nonbrand | Outdoor Apparel,11517,488,105.87,0.042372,0.2169
10/23/2024,NE,Nonbrand | Outdoor Apparel,10987,412,95.11,0.037499,0.2309
10/24/2024,NE,Nonbrand | Outdoor Apparel,14492,404,92.86,0.027877,0.2299
10/25/2024,NE,Nonbrand | Outdoor Apparel,13585,514,98.26,0.037836,0.1912
10/26/2024,NE,Nonbrand | Outdoor Apparel,13890,423,116.8,0.030454,0.2761
10/27/2024,NE,Nonbrand | Outdoor Apparel,11978,582,106.83,0.048589,0.1836
10/21/2024,MA,Brand Search,8097,896,64.83,0.110658,0.0724
10/22/2024,MA,Brand Search,9096,754,62.87,0.082894,0.0834
10/23/2024,MA,Brand Search,10606,983,50.66,0.092683,0.0515
10/24/2024,MA,Brand Search,8892,684,63.6,0.076923,0.093
10/25/2024,MA,Brand Search,10880,668,57.98,0.061397,0.0868
10/26/2024,MA,Brand Search,8690,831,49.75,0.095627,0.0599
10/27/2024,MA,Brand Search,8191,777,62.82,0.09486,0.0808
10/21/2024,MA,Nonbrand | Trail Running,13119,600,150.34,0.045735,0.2506
10/22/2024,MA,Nonbrand | Trail Running,13761,438,121.9,0.031829,0.2783
10/23/2024,MA,Nonbrand | Trail Running,14942,430,127.94,0.028778,0.2975
10/24/2024,MA,Nonbrand | Trail Running,11644,467,125.32,0.040106,0.2684
10/25/2024,MA,Nonbrand | Trail Running,16445,561,167.35,0.034114,0.2983
10/26/2024,MA,Nonbrand | Trail Running,14667,604,121.49,0.041181,0.2011
10/27/2024,MA,Nonbrand | Trail Running,16960,462,109.64,0.027241,0.2373
10/21/2024,MA,Nonbrand | Outdoor Apparel,10436,441,109.98,0.042258,0.2494
10/22/2024,MA,Nonbrand | Outdoor Apparel,13591,564,109.61,0.041498,0.1943
10/23/2024,MA,Nonbrand | Outdoor Apparel,10968,518,95.75,0.047228,0.1848
10/24/2024,MA,Nonbrand | Outdoor Apparel,13535,375,76.31,0.027706,0.2035
10/25/2024,MA,Nonbrand | Outdoor Apparel,10806,508,83.13,0.047011,0.1636
10/26/2024,MA,Nonbrand | Outdoor Apparel,10377,469,82.5,0.045196,0.1759
10/27/2024,MA,Nonbrand | Outdoor Apparel,8884,491,102.94,0.055268,0.2097
10/21/2024,SE,Branded Search,9395,763,68.87,0.081213,0.0903
10/22/2024,SE,Branded Search,9134,756,68.43,0.082768,0.0905
10/23/2024,SE,Branded Search,8559,853,61.51,0.099661,0.0721
10/24/2024,SE,Branded Search,9255,899,49.83,0.097137,0.0554
10/25/2024,SE,Branded Search,9055,1054,58.45,0.1164,0.0555
10/26/2024,SE,Branded Search,10610,891,55.8,0.083977,0.0626
10/27/2024,SE,Branded Search,9642,729,57.27,0.075607,0.0786
10/21/2024,SE,Nonbrand | Trail Running,12033,514,135.12,0.042716,0.2629
10/22/2024,SE,Nonbrand | Trail Running,10598,366,91.06,0.034535,0.2488
10/23/2024,SE,Nonbrand | Trail Running,12684,480,137.17,0.037843,0.2858
10/24/2024,SE,Nonbrand | Trail Running,14609,422,95.55,0.028886,0.2264
10/25/2024,SE,Nonbrand | Trail Running,11075,373,110.42,0.033679,0.296
10/26/2024,SE,Nonbrand | Trail Running,15335,516,125.2,0.033649,0.2426
10/27/2024,SE,Nonbrand | Trail Running,13568,521,123.59,0.038399,0.2372
10/21/2024,SE,Nonbrand | Outdoor Apparel,10390,321,74.81,0.030895,0.2331
10/22/2024,SE,Nonbrand | Outdoor Apparel,11844,484,75.14,0.040865,0.1552
10/23/2024,SE,Nonbrand | Outdoor Apparel,10259,449,87.62,0.043766,0.1952
10/24/2024,SE,Nonbrand | Outdoor Apparel,8795,393,75.74,0.044684,0.1927
10/25/2024,SE,Nonbrand | Outdoor Apparel,9640,415,93.65,0.04305,0.2257
10/26/2024,SE,Nonbrand | Outdoor Apparel,8781,380,85.89,0.043275,0.226
10/27/2024,SE,Nonbrand | Outdoor Apparel,9432,406,87.96,0.043045,0.2166
10/21/2024,MW,Search - Brand,9972,860,67.28,0.086241,0.0782
10/22/2024,MW,Search - Brand,9007,775,70.37,0.086044,0.0908
10/23/2024,MW,Search - Brand,11383,926,57.26,0.081349,0.0618
10/24/2024,MW,Search - Brand,12079,876,61.78,0.072523,0.0705
10/25/2024,MW,Search - Brand,9232,928,64.4,0.10052,0.0694
10/26/2024,MW,Search - Brand,10722,854,76.43,0.079649,0.0895
10/27/2024,MW,Search - Brand,9080,711,59.92,0.078304,0.0843
10/21/2024,MW,Nonbrand | Trail Running,9612,457,99.03,0.047545,0.2167
10/22/2024,MW,Nonbrand | Trail Running,10533,368,110.52,0.034938,0.3003
10/23/2024,MW,Nonbrand | Trail Running,10380,504,105.54,0.048555,0.2094
10/24/2024,MW,Nonbrand | Trail Running,13837,485,99.6,0.035051,0.2054
10/25/2024,MW,Nonbrand | Trail Running,12821,388,91.33,0.030263,0.2354
10/26/2024,MW,Nonbrand | Trail Running,11689,457,121.84,0.039097,0.2666
10/27/2024,MW,Nonbrand | Trail Running,13435,481,121.11,0.035802,0.2518
10/21/2024,MW,Nonbrand | Outdoor Apparel,11345,492,93.77,0.043367,0.1906
10/22/2024,MW,Nonbrand | Outdoor Apparel,12876,512,100.69,0.039764,0.1967
10/23/2024,MW,Nonbrand | Outdoor Apparel,11597,638,127.84,0.055014,0.2004
10/24/2024,MW,Nonbrand | Outdoor Apparel,13488,565,131.05,0.041889,0.2319
10/25/2024,MW,Nonbrand | Outdoor Apparel,13037,528,110.63,0.0405,0.2095
10/26/2024,MW,Nonbrand | Outdoor Apparel,12260,483,89.78,0.039396,0.1859
10/27/2024,MW,Nonbrand | Outdoor Apparel,13596,546,87.12,0.040159,0.1596
10/21/2024,MT,Brand Search,6049,569,56.14,0.094065,0.0987
10/22/2024,MT,Brand Search,6654,703,45.94,0.105651,0.0653
10/23/2024,MT,Brand Search,7186,718,44.67,0.099917,0.0622
10/24/2024,MT,Brand Search,8736,639,42.29,0.073146,0.0662
10/25/2024,MT,Brand Search,7906,689,58.33,0.087149,0.0847
10/26/2024,MT,Brand Search,8267,610,43.15,0.073787,0.0707
10/27/2024,MT,Brand Search,7527,625,44.36,0.083034,0.071
10/21/2024,MT,Nonbrand | Trail Running,8693,312,79.7,0.035891,0.2554
10/22/2024,MT,Nonbrand | Trail Running,12224,329,83.19,0.026914,0.2529
10/23/2024,MT,Nonbrand | Trail Running,8829,367,116.24,0.041568,0.3167
10/24/2024,MT,Nonbrand | Trail Running,10541,430,104.4,0.040793,0.2428
10/25/2024,MT,Nonbrand | Trail Running,8923,447,76.43,0.050095,0.171
10/26/2024,MT,Nonbrand | Trail Running,12277,359,89.15,0.029242,0.2483
10/27/2024,MT,Nonbrand | Trail Running,9788,333,99.5,0.034021,0.2988
10/21/2024,MT,Nonbrand | Outdoor Apparel,11261,477,66.01,0.042359,0.1384
10/22/2024,MT,Nonbrand | Outdoor Apparel,9599,380,94.12,0.039587,0.2477
10/23/2024,MT,Nonbrand | Outdoor Apparel,10379,412,77.77,0.039696,0.1888
10/24/2024,MT,Nonbrand | Outdoor Apparel,8852,321,75.51,0.036263,0.2352
10/25/2024,MT,Nonbrand | Outdoor Apparel,9640,344,77.26,0.035685,0.2246
10/26/2024,MT,Nonbrand | Outdoor Apparel,9860,346,85.72,0.035091,0.2477
10/27/2024,MT,Nonbrand | Outdoor Apparel,7561,369,87.68,0.048803,0.2376
10/21/2024,WE,Branded Search,13966,1211,100.03,0.086711,0.0826
10/22/2024,WE,Branded Search,15573,1290,89.9,0.082836,0.0697
10/23/2024,WE,Branded Search,14438,1187,97.13,0.082214,0.0818
10/24/2024,WE,Branded Search,13968,1061,72.17,0.075959,0.068
10/25/2024,WE,Branded Search,12201,1207,69.67,0.098926,0.0577
10/26/2024,WE,Branded Search,11060,1180,68.11,0.106691,0.0577
10/27/2024,WE,Branded Search,11317,947,95.12,0.083679,0.1004
10/21/2024,WE,Nonbrand | Trail Running,14167,664,109.5,0.046869,0.1649
10/22/2024,WE,Nonbrand | Trail Running,12930,442,130.66,0.034184,0.2956
10/23/2024,WE,Nonbrand | Trail Running,16166,663,146.62,0.041012,0.2212
10/24/2024,WE,Nonbrand | Trail Running,16158,595,141.37,0.036824,0.2376
10/25/2024,WE,Nonbrand | Trail Running,12680,587,139.84,0.046293,0.2382
10/26/2024,WE,Nonbrand | Trail Running,15527,559,169.77,0.036002,0.3037
10/27/2024,WE,Nonbrand | Trail Running,17378,526,117.78,0.030268,0.2239
10/21/2024,WE,Nonbrand | Outdoor Apparel,15084,644,115.45,0.042694,0.1793
10/22/2024,WE,Nonbrand | Outdoor Apparel,13460,698,132.41,0.051857,0.1897
10/23/2024,WE,Nonbrand | Outdoor Apparel,13421,544,121.23,0.040533,0.2229
10/24/2024,WE,Nonbrand | Outdoor Apparel,13775,543,90.79,0.039419,0.1672
10/25/2024,WE,Nonbrand | Outdoor Apparel,12692,579,122.31,0.045619,0.2112
10/26/2024,WE,Nonbrand | Outdoor Apparel,14942,571,110.98,0.038214,0.1944
10/27/2024,WE,Nonbrand | Outdoor Apparel,13453,566,120.19,0.042072,0.2124
10/28/2024,NE,Brand Search,12039,998,61.51,0.082897,0.0616
10/29/2024,NE,Brand Search,10969,1007,81.63,0.091804,0.0811
10/30/2024,NE,Brand Search,12791,1088,72.19,0.08506,0.0663
10/31/2024,NE,Brand Search,12539,1113,80.54,0.088763,0.0724
11/01/2024,NE,Brand Search,13568,982,74.37,0.072376,0.0757
11/02/2024,NE,Brand Search,10169,1208,77.35,0.118792,0.064
11/03/2024,NE,Brand Search,8997,883,71.27,0.098144,0.0807
10/28/2024,NE,Nonbrand | Trail Running,15118,617,123.03,0.040812,0.1994
10/29/2024,NE,Nonbrand | Trail Running,14636,547,119.96,0.037374,0.2193
10/30/2024,NE,Nonbrand | Trail Running,14869,655,145.65,0.044051,0.2224
10/31/2024,NE,Nonbrand | Trail Running,16862,578,162.05,0.034278,0.2804
11/01/2024,NE,Nonbrand | Trail Running,17022,604,136.13,0.035483,0.2254
11/02/2024,NE,Nonbrand | Trail Running,15137,530,118.7,0.035014,0.224
11/03/2024,NE,Nonbrand | Trail Running,13903,567,173.15,0.040783,0.3054
10/28/2024,NE,Nonbrand | Outdoor Apparel,11179,546,99.08,0.048842,0.1815
10/29/2024,NE,Nonbrand | Outdoor Apparel,11369,562,110.3,0.049433,0.1963
